# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 1
# model = bernoulli_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = bernoulli_1.data.R
# init = 2 (Default)
# random
#   seed = 2242482239
# output
#   file = bernoulli_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta1,theta2
-11.4965,0.988253,0.445833,3,7,0,13.6551,0.664173,0.0432605
-9.96412,0.985428,0.445833,2,7,0,12.0834,0.175804,0.426139
-12.2856,0.702129,0.445833,3,7,0,13.4579,0.0699616,0.608503
-13.2335,0.938321,0.445833,2,7,0,15.4593,0.763461,0.0385234
-12.5512,1,0.445833,1,1,0,13.4499,0.726071,0.0328303
-13.5015,1,0.445833,3,7,0,13.5314,0.317457,0.010568
-15.7728,0.709301,0.445833,1,1,0,15.7964,0.213595,0.00806167
-12.7125,1,0.445833,2,3,0,15.2734,0.423895,0.00805824
-13.0899,1,0.445833,1,3,0,13.7418,0.480832,0.00417101
-11.1422,0.984855,0.445833,3,7,0,13.2432,0.061123,0.492001
-9.76894,0.989521,0.445833,3,7,0,11.3705,0.301998,0.155479
-9.65768,0.903931,0.445833,2,3,0,10.4509,0.430863,0.273192
-11.0389,0.894836,0.445833,3,15,0,12.4692,0.0398455,0.404868
-9.92895,0.965531,0.445833,2,7,0,12.2748,0.484999,0.259973
-9.92895,0.0125267,0.445833,1,1,0,12.643,0.484999,0.259973
-10.2596,0.753968,0.445833,3,15,0,11.7217,0.0899729,0.266445
-9.90615,0.999501,0.445833,3,7,0,10.279,0.121979,0.301998
-9.40255,0.992648,0.445833,3,7,0,10.2004,0.290093,0.240766
-9.4526,0.983882,0.445833,2,7,0,9.70968,0.400848,0.237763
-10.914,0.7073,0.445833,2,7,0,11.5969,0.0403301,0.360652
-9.45716,0.996551,0.445833,2,7,0,12.0728,0.310197,0.317693
-10.2103,0.954008,0.445833,2,7,0,10.5793,0.0850764,0.344859
-11.6173,0.738128,0.445833,2,3,0,12.5831,0.0576638,0.1591
-9.66648,0.811488,0.445833,2,7,0,11.6402,0.173175,0.274475
-9.59162,1,0.445833,3,7,0,9.73653,0.215042,0.357841
-9.44925,0.973515,0.445833,3,7,0,10.6663,0.380254,0.26575
-9.91447,0.912917,0.445833,2,3,0,9.98885,0.207083,0.188867
-9.43662,0.986832,0.445833,2,3,0,10.0814,0.243401,0.294142
-9.57728,0.981798,0.445833,3,7,0,9.61378,0.454231,0.196784
-9.47788,0.932601,0.445833,2,7,0,10.0314,0.305337,0.203843
-10.7595,0.865745,0.445833,2,3,0,10.9103,0.249792,0.100876
-10.4367,0.967715,0.445833,2,3,0,11.35,0.555183,0.0640585
-11.3178,0.691583,0.445833,2,7,0,12.4107,0.291557,0.0608692
-11.5374,0.9794,0.445833,2,3,0,11.8704,0.683652,0.111606
-12.482,0.996851,0.445833,3,7,0,13.1684,0.71733,0.0291074
-12.6084,0.983394,0.445833,3,15,0,16.4814,0.00771563,0.275121
-13.392,0.997577,0.445833,2,7,0,14.3552,0.0031839,0.327453
-13.6429,0.952455,0.445833,2,3,0,13.7628,0.00309446,0.247233
-15.1158,0.817223,0.445833,2,7,0,15.1471,0.00143704,0.528889
-13.8392,0.995947,0.445833,2,7,0,15.3788,0.00389345,0.193815
-13.661,1,0.445833,1,1,0,13.8885,0.00373945,0.216986
-13.3558,1,0.445833,2,3,0,13.636,0.00415016,0.246262
-11.2914,0.991462,0.445833,3,7,0,13.7029,0.0318472,0.2563
-12.1586,0.908218,0.445833,2,3,0,13.1155,0.0121912,0.274193
-10.8183,0.995424,0.445833,3,7,0,12.3358,0.0439018,0.347424
-10.9166,0.912427,0.445833,2,3,0,11.4325,0.0696046,0.476763
-10.9815,0.997122,0.445833,3,7,0,11.2937,0.0724086,0.191091
-10.0544,0.942985,0.445833,1,3,0,11.7803,0.110779,0.37915
-10.8257,0.916983,0.445833,2,3,0,10.8725,0.0867014,0.188848
-10.2091,0.955757,0.445833,2,7,0,10.8234,0.388209,0.395007
-9.63293,1,0.445833,2,3,0,10.1145,0.386348,0.312798
-10.6469,0.675025,0.445833,1,1,0,10.6951,0.438983,0.396585
-9.57074,0.933584,0.445833,2,3,0,11.1801,0.318455,0.17762
-9.90147,0.952541,0.445833,2,5,0,10.5724,0.128884,0.278225
-9.64553,0.994913,0.445833,3,7,0,10.0215,0.23354,0.377342
-9.4723,1,0.445833,3,7,0,9.6354,0.373301,0.183303
-9.47086,0.964609,0.445833,2,3,0,9.8549,0.388041,0.183635
-9.75082,0.966499,0.445833,3,7,0,10.1323,0.169532,0.250908
-9.47935,0.999896,0.445833,3,7,0,10.0266,0.253311,0.331623
-9.60863,0.98431,0.445833,2,7,0,9.97407,0.454643,0.221045
-9.68963,0.995862,0.445833,2,3,0,9.74562,0.479636,0.201305
-10.5859,0.950049,0.445833,2,7,0,11.1485,0.497088,0.0477722
-10.2892,0.99295,0.445833,3,11,0,11.2586,0.0880276,0.394809
-9.77895,0.987433,0.445833,3,7,0,11.4416,0.204503,0.400768
-10.185,0.684207,0.445833,3,7,0,12.6645,0.0881213,0.305056
-9.42886,0.957631,0.445833,2,7,0,10.9474,0.389787,0.23889
-9.91437,0.858912,0.445833,2,7,0,10.7196,0.279071,0.417783
-10.002,0.994117,0.445833,2,3,0,10.1049,0.269359,0.432419
-10.0011,0.993456,0.445833,2,5,0,10.5181,0.107808,0.312973
-9.53208,0.987518,0.445833,3,7,0,10.133,0.439117,0.18884
-9.39466,0.986801,0.445833,3,7,0,9.65679,0.272093,0.274539
-9.63986,0.891488,0.445833,2,3,0,10.1674,0.246812,0.203986
-9.64665,0.947991,0.445833,2,7,0,10.4669,0.243299,0.378186
-10.0768,0.920409,0.445833,2,3,0,10.5217,0.174044,0.443897
-10.9881,0.899176,0.445833,2,3,0,11.1544,0.0986106,0.164438
-11.0714,0.961953,0.445833,3,15,0,11.9037,0.410421,0.45528
-10.7621,1,0.445833,3,7,0,11.3277,0.138739,0.517189
-14.1403,0.68888,0.445833,3,15,0,15.7716,0.40446,0.00234417
-14.1403,0.299304,0.445833,1,3,0,18.6122,0.40446,0.00234417
-12.6076,0.967972,0.445833,3,7,0,14.2958,0.54019,0.00609695
-11.5723,0.779784,0.445833,2,7,0,14.5434,0.668438,0.0414714
-10.8943,1,0.445833,1,1,0,11.3899,0.584597,0.0417939
-10.4283,0.770836,0.445833,2,3,0,12.0612,0.590719,0.0922486
-9.66498,0.912555,0.445833,2,7,0,11.6576,0.355019,0.148747
-9.5872,0.998375,0.445833,2,7,0,9.94784,0.311002,0.351162
-9.61309,0.99496,0.445833,1,1,0,9.65708,0.30562,0.358741
-9.48281,0.365796,0.445833,2,3,0,12.3544,0.347282,0.185714
-10.4579,0.882669,0.445833,2,3,0,10.6297,0.31334,0.093005
-10.1947,0.996176,0.445833,2,7,0,10.8451,0.260199,0.132921
-12.6173,0.671865,0.445833,2,5,0,13.0064,0.483926,0.483224
-12.399,1,0.445833,2,7,0,12.4412,0.120434,0.0867213
-11.7,0.999,0.445833,2,7,0,12.2644,0.314593,0.558979
-10.9989,1,0.445833,2,7,0,12.0215,0.295927,0.0719167
-10.1353,0.965891,0.445833,2,7,0,10.9493,0.523958,0.084386
-9.6716,0.951393,0.445833,2,7,0,10.9304,0.434093,0.272638
-9.74983,0.969579,0.445833,2,7,0,10.4708,0.201641,0.393831
-9.78426,0.965125,0.445833,2,7,0,10.9363,0.385333,0.341244
-11.7055,0.45965,0.445833,2,7,0,14.438,0.0251892,0.225593
-11.5159,0.944104,0.445833,2,3,0,12.4504,0.0461002,0.183152
-10.1116,0.993765,0.445833,3,15,0,11.8755,0.159139,0.443491
-9.56907,0.974277,0.445833,3,7,0,10.6239,0.335894,0.33498
-10.7278,0.844444,0.445833,3,15,0,10.9789,0.0509018,0.287053
-10.8482,0.996433,0.445833,1,1,0,10.8563,0.0455069,0.282077
-11.5236,0.912485,0.445833,3,15,0,13.2114,0.392722,0.0286983
-10.5348,0.854331,0.445833,2,3,0,12.7405,0.576347,0.0639136
-10.2075,0.993749,0.445833,2,3,0,10.6199,0.487605,0.0716891
-10.2075,0.793406,0.445833,1,3,0,11.1341,0.487605,0.0716891
-10.7927,0.909649,0.445833,2,3,0,11.3786,0.465138,0.0405802
-10.4607,0.998607,0.445833,3,7,0,10.8366,0.562472,0.0645963
-12.5234,0.964551,0.445833,2,7,0,13.8131,0.518887,0.00669738
-12.7881,0.896809,0.445833,3,7,0,14.3097,0.0973771,0.65491
-11.41,1,0.445833,3,7,0,12.7212,0.165761,0.104653
-9.79423,0.872862,0.445833,1,3,0,11.4773,0.247856,0.179539
-9.37626,0.992232,0.445833,1,3,0,9.94421,0.295375,0.272819
-10.4865,0.919464,0.445833,3,7,0,11.1438,0.540849,0.264668
-9.62252,1,0.445833,1,1,0,10.1873,0.461327,0.212605
-9.58821,0.964758,0.445833,3,7,0,10.9646,0.301445,0.355106
-9.67498,0.992331,0.445833,2,3,0,9.70612,0.307314,0.369954
-10.6079,0.703314,0.445833,2,7,0,12.2378,0.428175,0.0532834
-10.5896,1,0.445833,3,7,0,10.6753,0.463316,0.0494719
-9.75532,0.887498,0.445833,2,3,0,11.2483,0.472856,0.126905
-10.3019,0.921703,0.445833,3,15,0,11.5668,0.322889,0.44578
-9.64201,0.809746,0.445833,2,3,0,11.3453,0.231153,0.21463
-9.66527,0.996548,0.445833,2,7,0,9.74305,0.241832,0.382189
-9.67178,0.97788,0.445833,1,3,0,10.0444,0.164205,0.324181
-9.86858,0.953126,0.445833,2,3,0,10.0002,0.188666,0.413526
-10.2083,0.989036,0.445833,3,7,0,10.3278,0.142859,0.449986
-9.49487,0.984175,0.445833,2,3,0,10.4157,0.275561,0.216663
-11.4309,0.900166,0.445833,2,3,0,11.625,0.258676,0.565205
-10.6737,0.992844,0.445833,3,7,0,12.4841,0.440583,0.0483554
-10.5764,1,0.445833,1,1,0,10.7062,0.437978,0.0532192
-11.7543,0.708724,0.445833,2,3,0,12.3193,0.69684,0.0627718
-13.9691,0.761612,0.445833,2,3,0,14.1754,0.79314,0.0520472
-14.2091,1,0.445833,3,7,0,14.7112,0.00513451,0.147495
-13.3522,1,0.445833,2,3,0,14.3002,0.00443035,0.236099
-13.2655,0.995127,0.445833,3,7,0,13.5788,0.00454976,0.429004
-10.2352,0.899281,0.445833,3,7,0,14.5115,0.536583,0.0773113
-9.38592,0.949864,0.445833,2,7,0,13.2229,0.360321,0.241653
-9.60332,0.931868,0.445833,2,3,0,9.81254,0.349732,0.333976
-11.4933,0.758555,0.445833,3,7,0,12.1723,0.0216995,0.324332
-10.883,0.980139,0.445833,1,3,0,12.2077,0.0452297,0.273096
-11.0913,0.997519,0.445833,2,3,0,11.224,0.03339,0.306966
-9.41782,0.996266,0.445833,2,7,0,12.3819,0.29858,0.30605
-10.1227,0.913304,0.445833,2,7,0,10.9017,0.527343,0.0872876
-9.89789,0.970039,0.445833,2,3,0,10.2851,0.500948,0.110695
-9.61433,0.867262,0.445833,2,7,0,11.1719,0.178346,0.319642
-9.63653,0.994843,0.445833,2,3,0,9.69608,0.187788,0.353412
-10.4517,0.935236,0.445833,2,7,0,11.3137,0.549184,0.24763
-9.51375,1,0.445833,3,7,0,10.537,0.382836,0.286566
-9.51375,0.263113,0.445833,1,1,0,11.2885,0.382836,0.286566
-9.79211,0.92206,0.445833,2,3,0,10.0676,0.32932,0.141371
-9.92399,0.939461,0.445833,2,5,0,10.6658,0.173207,0.212738
-9.45097,1,0.445833,2,3,0,9.89022,0.238228,0.275008
-9.42469,0.992689,0.445833,2,7,0,9.6675,0.294206,0.227179
-9.52618,0.993655,0.445833,2,3,0,9.53962,0.292168,0.19916
-9.44063,1,0.445833,2,3,0,9.51956,0.383903,0.256944
-9.60133,0.860096,0.445833,3,7,0,10.8103,0.192573,0.267003
-9.64329,0.997183,0.445833,3,7,0,9.7864,0.432159,0.268002
-9.64329,0.87956,0.445833,1,1,0,9.92468,0.432159,0.268002
-10.2,0.739213,0.445833,3,15,0,11.7906,0.189469,0.464553
-10.1149,0.991981,0.445833,2,5,0,10.8569,0.109107,0.394493
-10.4013,0.989463,0.445833,3,15,0,11.6261,0.474352,0.0586124
-11.8918,0.681257,0.445833,2,3,0,12.7601,0.706056,0.0664264
-10.2251,0.772554,0.445833,2,3,0,13.139,0.508933,0.0718266
-11.5199,0.516818,0.445833,3,7,0,13.2932,0.685342,0.083223
-11.2192,1,0.445833,2,3,0,11.7712,0.658145,0.0634637
-11.5014,0.994676,0.445833,2,7,0,13.3661,0.596201,0.0220498
-11.5014,0.917254,0.445833,1,3,0,12.3345,0.596201,0.0220498
-11.5014,0.250799,0.445833,1,3,0,16.4936,0.596201,0.0220498
-11.8286,1,0.445833,3,7,0,11.9023,0.488541,0.0140936
-10.1191,0.998637,0.445833,2,7,0,12.7553,0.460768,0.318733
-9.39979,0.978035,0.445833,2,7,0,10.3389,0.286753,0.245356
-10.6962,0.889693,0.445833,2,3,0,11.0533,0.299986,0.49367
-10.6315,0.880741,0.445833,2,3,0,12.7673,0.101663,0.479228
-10.3773,1,0.445833,3,7,0,11.6027,0.591631,0.123719
-10.789,0.842771,0.445833,1,1,0,10.9643,0.627178,0.139366
-9.40106,0.699143,0.445833,3,11,0,12.4171,0.268008,0.286668
-9.87472,0.934698,0.445833,2,7,0,10.1471,0.433528,0.312133
-9.87472,0.0706443,0.445833,1,1,0,11.8432,0.433528,0.312133
-9.87472,0.0253294,0.445833,1,1,0,12.2809,0.433528,0.312133
-9.94927,0.99447,0.445833,2,3,0,10.012,0.21814,0.177783
-9.771,0.635878,0.445833,2,3,0,11.1184,0.396497,0.329893
-9.84283,0.983441,0.445833,2,3,0,9.98302,0.279947,0.156929
-9.50133,0.997937,0.445833,2,7,0,9.99305,0.237436,0.335283
-10.3427,0.956645,0.445833,3,7,0,10.6421,0.0730775,0.341787
-11.1724,0.883105,0.445833,3,7,0,11.4951,0.0844289,0.526469
-10.0698,0.953132,0.445833,2,3,0,11.6039,0.127351,0.411484
-10.9144,0.970165,0.445833,2,7,0,11.7796,0.642243,0.0976435
-10.2243,0.990002,0.445833,2,7,0,11.5504,0.113991,0.427417
-10.1434,1,0.445833,3,7,0,10.2684,0.124141,0.423296
-10.1184,0.997068,0.445833,1,1,0,10.2107,0.131517,0.425952
-11.4841,0.890027,0.445833,2,3,0,11.837,0.0785266,0.551428
-11.427,0.908515,0.445833,2,3,0,12.3997,0.101927,0.134805
-9.90112,1,0.445833,2,3,0,11.6034,0.1636,0.225431
-9.67344,1,0.445833,2,3,0,9.96721,0.164382,0.297139
-10.7354,0.821048,0.445833,2,3,0,11.8895,0.0692865,0.223858
-9.37233,0.971859,0.445833,2,7,0,11.3369,0.322511,0.243426
-10.7044,0.700471,0.445833,2,7,0,11.7594,0.163332,0.143553
-11.0032,0.907187,0.445833,2,5,0,12.5829,0.0708247,0.191113
-10.1115,0.956353,0.445833,1,3,0,11.6186,0.0995773,0.367648
-10.5633,0.978489,0.445833,1,3,0,10.9617,0.0577906,0.312013
-11.363,0.827333,0.445833,2,3,0,11.8181,0.0572853,0.51188
-9.47626,0.858294,0.445833,2,3,0,13.0789,0.282519,0.217323
-9.43833,0.980543,0.445833,1,3,0,9.72723,0.303672,0.313269
-9.40605,0.997695,0.445833,2,7,0,9.4781,0.26371,0.287661
-10.4514,0.953085,0.445833,2,7,0,10.9419,0.59258,0.160017
-13.1661,0.77058,0.445833,3,15,0,13.4757,0.0040101,0.319881
-9.813,0.921559,0.445833,3,7,0,13.0694,0.505532,0.190672
-11.1771,0.769237,0.445833,3,7,0,11.2863,0.047232,0.464114
-9.49131,0.99829,0.445833,2,7,0,12.3715,0.333367,0.317075
-9.54961,0.93877,0.445833,2,7,0,10.1915,0.197774,0.316117
-9.43269,0.993199,0.445833,3,11,0,9.63499,0.24817,0.272107
-9.48974,0.985564,0.445833,2,7,0,9.6073,0.290721,0.208658
-9.43308,0.992377,0.445833,3,7,0,10.1403,0.336802,0.203782
-9.52178,0.957016,0.445833,2,3,0,10.1126,0.389887,0.167972
-10.9162,0.846136,0.445833,2,3,0,11.54,0.500632,0.358271
-9.5941,0.930154,0.445833,2,3,0,11.538,0.33417,0.167172
-9.42121,0.987427,0.445833,2,5,0,10.4574,0.273516,0.308437
-9.42264,0.921463,0.445833,3,7,0,9.99179,0.381961,0.206569
-12.4795,0.904052,0.445833,2,7,0,13.4223,0.10801,0.640291
-9.72307,0.979222,0.445833,3,7,0,12.7157,0.17429,0.370653
-9.58882,0.729739,0.445833,3,7,0,11.6115,0.185497,0.294912
-9.52275,0.803016,0.445833,2,3,0,11.5628,0.215587,0.329483
-9.60481,0.977868,0.445833,2,7,0,9.86544,0.370087,0.320002
-9.42144,0.904471,0.445833,2,3,0,10.1306,0.389503,0.227515
-9.43427,0.997344,0.445833,2,3,0,9.46351,0.392732,0.205281
-9.40119,0.99347,0.445833,2,5,0,9.5007,0.269596,0.289607
-9.65884,0.990817,0.445833,3,7,0,9.70532,0.171413,0.338442
-11.159,0.792905,0.445833,2,3,0,11.7389,0.0566015,0.197394
-10.6013,0.950739,0.445833,2,7,0,11.4296,0.0924285,0.205511
-9.48323,0.912183,0.445833,2,5,0,11.3555,0.417728,0.19264
-9.8982,0.899101,0.445833,3,7,0,10.2647,0.526139,0.154414
-9.50213,0.581475,0.445833,2,3,0,11.696,0.406086,0.175107
-10.5464,0.891239,0.445833,2,7,0,10.7576,0.385031,0.0654922
-9.68521,0.956336,0.445833,3,11,0,11.5349,0.291996,0.377476
-9.43729,0.961716,0.445833,2,3,0,9.94962,0.301817,0.313415
-9.47714,0.990721,0.445833,3,7,0,9.61098,0.254523,0.23839
-9.64005,0.915814,0.445833,2,3,0,10.5791,0.215044,0.371981
-9.70293,0.986,0.445833,3,7,0,9.82675,0.436423,0.129559
-9.53401,0.964151,0.445833,2,7,0,11.5479,0.351022,0.317432
-9.96614,0.96884,0.445833,2,7,0,10.4255,0.138921,0.400847
-9.4318,0.976709,0.445833,2,7,0,10.4393,0.396033,0.217021
-9.82284,0.373587,0.445833,3,15,0,13.544,0.180512,0.400895
-9.3759,1,0.445833,2,7,0,9.97019,0.331581,0.266139
-9.51661,0.98844,0.445833,3,7,0,9.54869,0.218573,0.264475
-9.58682,0.996433,0.445833,2,3,0,9.58855,0.207813,0.250332
-9.52787,0.99521,0.445833,2,7,0,9.68092,0.205986,0.316631
-10.5614,0.906879,0.445833,2,3,0,10.6688,0.085208,0.220346
-10.2354,0.997167,0.445833,3,7,0,10.658,0.0827971,0.309925
-9.84138,0.997947,0.445833,2,3,0,10.2621,0.141729,0.367388
-9.57193,0.995551,0.445833,2,3,0,9.9847,0.189381,0.307314
-10.6386,0.932866,0.445833,2,3,0,11.8394,0.502174,0.331121
-10.6386,0.714319,0.445833,1,3,0,11.5573,0.502174,0.331121
-10.2745,0.1457,0.445833,2,3,0,16.1086,0.0976852,0.413102
-10.2361,0.997584,0.445833,1,1,0,10.3275,0.104395,0.416198
-10.4972,0.99008,0.445833,1,3,0,10.973,0.0618562,0.345854
-11.2817,0.872692,0.445833,2,7,0,12.7724,0.315478,0.531382
-9.81367,1,0.445833,2,3,0,10.8788,0.241859,0.409861
-9.58163,0.991385,0.445833,2,3,0,9.95137,0.198389,0.34092
-9.76158,0.994722,0.445833,2,3,0,9.78327,0.145676,0.3313
-10.0385,0.8388,0.445833,2,7,0,11.8319,0.522761,0.0974599
-10.0733,1,0.445833,1,1,0,10.0987,0.520808,0.0912633
-12.8676,0.410421,0.445833,2,7,0,16.1288,0.297382,0.021474
-12.2394,1,0.445833,1,1,0,12.9154,0.3301,0.0253996
-13.2207,0.911391,0.445833,2,3,0,13.3937,0.75799,0.0308449
-10.3387,0.85833,0.445833,2,3,0,13.792,0.493101,0.062113
-9.7568,0.927148,0.445833,2,7,0,12.0652,0.244867,0.399849
-10.8036,0.928353,0.445833,3,15,0,11.0504,0.601849,0.0537356
-10.7967,0.98974,0.445833,1,1,0,10.929,0.605692,0.056446
-10.7437,0.991792,0.445833,2,7,0,12.6496,0.15358,0.519637
-9.94152,0.887277,0.445833,2,3,0,12.0175,0.147821,0.23539
-10.1712,0.977633,0.445833,3,7,0,10.2494,0.410603,0.372964
-9.66408,0.633004,0.445833,2,3,0,11.2823,0.225545,0.214547
-9.68992,0.993952,0.445833,2,3,0,9.71088,0.346697,0.352462
-9.53939,0.998318,0.445833,3,7,0,9.97326,0.210623,0.33324
-9.46375,1,0.445833,2,3,0,9.54788,0.234644,0.311636
-9.38939,1,0.445833,2,7,0,9.46191,0.277224,0.277021
-10.1676,0.926101,0.445833,3,7,0,10.4805,0.463349,0.0752788
-11.3576,0.99453,0.445833,2,3,0,11.4026,0.551034,0.0220451
-10.3628,0.87246,0.445833,2,3,0,12.0105,0.496491,0.060559
-11.7178,0.801599,0.445833,3,7,0,11.9637,0.301184,0.0450101
-11.4269,0.991973,0.445833,3,7,0,12.0178,0.373396,0.0348401
-12.1878,0.987801,0.445833,2,3,0,12.2772,0.673788,0.0199098
-11.5753,0.962711,0.445833,3,7,0,12.5114,0.516006,0.0173299
-11.3355,0.973311,0.445833,3,7,0,11.9138,0.565028,0.0233106
-10.3771,0.959865,0.445833,2,7,0,11.7077,0.551976,0.0683769
-10.3576,0.600909,0.445833,3,7,0,13.0559,0.0803466,0.268278
-10.4308,0.982089,0.445833,2,3,0,10.8096,0.0852153,0.423156
-9.83876,0.998476,0.445833,2,7,0,11.059,0.167126,0.396263
-10.1227,0.984415,0.445833,2,5,0,10.6449,0.0953582,0.353824
-9.46849,0.984279,0.445833,3,9,0,10.1064,0.355205,0.295955
-10.9087,0.84285,0.445833,3,7,0,11.3923,0.0782461,0.19069
-10.4333,1,0.445833,2,3,0,11.0003,0.0673373,0.357601
-10.7569,0.996078,0.445833,3,7,0,10.9305,0.0485565,0.293627
-11.8258,0.839721,0.445833,3,7,0,13.1083,0.0235546,0.2185
-10.898,0.937191,0.445833,1,3,0,12.9385,0.0460082,0.403221
-12.6793,0.90337,0.445833,3,7,0,13.2563,0.0186125,0.162961
-10.4909,0.998737,0.445833,3,7,0,12.8903,0.0678859,0.387323
-10.8345,0.855303,0.445833,2,5,0,12.3294,0.0954162,0.17933
-10.839,0.998091,0.445833,3,7,0,11.1658,0.178637,0.127535
-14.0661,0.703964,0.445833,2,5,0,14.6969,0.0575662,0.0689739
-10.8931,1,0.445833,2,3,0,13.8564,0.05051,0.423405
-9.69515,0.961122,0.445833,2,3,0,11.3107,0.165635,0.277551
-10.2594,0.969238,0.445833,2,3,0,10.3454,0.0947318,0.254727
-9.51369,0.965501,0.445833,3,11,0,10.8456,0.413263,0.172872
-9.41677,0.997696,0.445833,1,3,0,9.58981,0.383344,0.213404
-9.55032,0.98133,0.445833,2,7,0,9.73505,0.294608,0.348802
-9.51505,1,0.445833,3,15,0,9.5886,0.41252,0.172128
-10.8908,0.932356,0.445833,2,5,0,11.4116,0.506943,0.0347813
-9.80691,0.868089,0.445833,2,3,0,11.6017,0.425856,0.114431
-9.84715,0.996891,0.445833,1,1,0,9.85871,0.4252,0.109559
-9.91753,0.994436,0.445833,1,1,0,9.9257,0.423937,0.101932
-10.2102,0.887863,0.445833,2,3,0,11.0827,0.549753,0.206988
-9.5576,1,0.445833,3,7,0,10.3227,0.228962,0.236464
-9.70213,0.99109,0.445833,3,11,0,9.84143,0.175358,0.364688
-11.4253,0.781368,0.445833,2,3,0,12.0365,0.107113,0.565703
-9.57694,0.99466,0.445833,3,7,0,12.5156,0.405435,0.154072
-9.65151,0.93569,0.445833,2,7,0,10.1848,0.215731,0.225101
-9.79177,0.996986,0.445833,2,3,0,9.95983,0.148737,0.360405
-9.62287,0.991509,0.445833,3,7,0,10.0332,0.465495,0.199756
-11.3204,0.879708,0.445833,2,7,0,12.1824,0.0466688,0.483445
-9.51286,0.993164,0.445833,3,7,0,11.9174,0.433003,0.204362
-10.5578,0.939847,0.445833,2,7,0,11.3635,0.181606,0.505028
-9.78894,0.989002,0.445833,2,5,0,10.8081,0.260136,0.173453
-10.7283,0.9852,0.445833,2,3,0,11.3282,0.0994905,0.489799
-9.51191,0.930233,0.445833,3,7,0,12.0141,0.412863,0.173413
-10.0595,0.973667,0.445833,2,7,0,10.5655,0.544161,0.112712
-9.88612,0.997442,0.445833,2,7,0,10.6645,0.182826,0.414715
-9.79544,0.965143,0.445833,2,3,0,10.4008,0.15372,0.262305
-9.77487,0.992742,0.445833,2,7,0,10.0236,0.413939,0.314833
-9.79394,0.988013,0.445833,2,7,0,10.6948,0.259392,0.40439
-9.6335,0.978887,0.445833,3,7,0,10.4318,0.409124,0.142402
-10.0789,0.903061,0.445833,2,3,0,10.6903,0.517855,0.238439
-10.1115,0.97449,0.445833,2,7,0,10.4193,0.493982,0.278257
-9.99519,1,0.445833,2,7,0,10.497,0.40331,0.0982472
-10.3485,0.967671,0.445833,2,5,0,10.745,0.227587,0.481706
-10.0393,1,0.445833,1,1,0,10.3375,0.209367,0.444661
-9.5805,0.999338,0.445833,2,3,0,10.147,0.296885,0.185831
-10.3063,0.919018,0.445833,1,3,0,11.5943,0.134927,0.195926
-9.37023,0.997561,0.445833,2,7,0,10.3012,0.307339,0.261832
-9.37781,0.998608,0.445833,2,7,0,9.3889,0.331391,0.234355
-9.9437,0.925189,0.445833,2,7,0,10.1736,0.156309,0.225499
-9.72779,1,0.445833,1,1,0,9.9142,0.172229,0.253634
-9.38627,0.97495,0.445833,2,7,0,10.7711,0.355539,0.252667
-9.57554,0.937213,0.445833,2,3,0,9.96874,0.345359,0.166453
-11.3353,0.836933,0.445833,2,5,0,12.3231,0.033073,0.432894
-13.1935,0.919402,0.445833,2,7,0,14.4659,0.0118678,0.546816
-11.8705,1,0.445833,3,7,0,13.8027,0.0191723,0.240968
-11.9593,0.995658,0.445833,2,3,0,12.2512,0.0142457,0.289102
-13.1945,0.963439,0.445833,2,3,0,13.3383,0.00534941,0.231607
-11.9678,0.980129,0.445833,2,3,0,13.4919,0.0136288,0.360765
-10.0739,0.902392,0.445833,3,11,0,12.9344,0.480198,0.290135
-10.0739,0.0267837,0.445833,2,3,0,14.564,0.480198,0.290135
-9.45529,0.567206,0.445833,2,3,0,11.5867,0.234148,0.300102
-10.1941,0.849488,0.445833,2,3,0,10.6224,0.167975,0.182958
-9.71131,0.970336,0.445833,2,5,0,10.241,0.155637,0.327634
-10.5598,0.839944,0.445833,1,3,0,11.2165,0.265051,0.494557
-10.1004,1,0.445833,2,7,0,10.8283,0.414633,0.086966
-11.1819,0.869704,0.445833,2,7,0,12.512,0.480563,0.400578
-10.9494,1,0.445833,2,7,0,10.9669,0.181376,0.120081
-11.0855,0.98723,0.445833,1,1,0,11.2408,0.177258,0.114839
-10.2742,0.986398,0.445833,1,3,0,13.5433,0.0828164,0.286764
-10.4625,0.995249,0.445833,2,3,0,10.5916,0.0641984,0.345018
-9.40435,0.969446,0.445833,2,7,0,11.5725,0.349034,0.212948
-10.8094,0.864778,0.445833,2,7,0,11.407,0.264769,0.51666
