# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 1
# model = bernoulli_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 4
# data
#   file = bernoulli_4.data.R
# init = 2 (Default)
# random
#   seed = 2242482273
# output
#   file = bernoulli_samples_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta1,theta2
-9.84253,0.902444,0.52607,2,7,0,12.8737,0.197288,0.411239
-10.376,0.936858,0.52607,2,5,0,10.9627,0.345241,0.441033
-9.83617,0.477666,0.52607,2,3,0,12.1864,0.203236,0.202213
-9.81587,0.95571,0.52607,1,3,0,11.0003,0.155037,0.37875
-9.83688,0.966297,0.52607,3,7,0,10.5513,0.205836,0.200238
-10.3182,0.997489,0.52607,2,7,0,10.626,0.565939,0.195884
-9.88758,0.885557,0.52607,1,3,0,11.0311,0.385055,0.112964
-11.018,0.81129,0.52607,2,3,0,11.5507,0.643302,0.141569
-15.2806,0.483378,0.52607,3,15,0,15.4621,0.699776,0.00104867
-17.0771,0.628678,0.52607,1,1,0,17.1477,0.79526,0.00104319
-14.839,1,0.52607,1,1,0,16.5187,0.673525,0.00121509
-16.2187,0.906544,0.52607,2,7,0,16.6661,0.734084,0.000672563
-14.8787,0.993023,0.52607,2,3,0,16.1175,0.526458,0.000630971
-16.898,0.601409,0.52607,2,3,0,17.5699,0.34297,0.000298691
-16.0433,0.99562,0.52607,3,7,0,16.873,0.394268,0.000390454
-15.259,0.729998,0.52607,4,23,0,15.9463,0.638408,0.000591719
-14.0883,0.807646,0.52607,4,15,0,16.2458,0.386148,0.00290805
-11.711,0.964987,0.52607,4,15,0,17.6332,0.381825,0.0262729
-10.0707,0.980642,0.52607,3,7,0,12.0905,0.132071,0.416941
-10.3689,0.959414,0.52607,3,7,0,12.2379,0.585928,0.15567
-10.607,0.993396,0.52607,2,5,0,11.2171,0.61289,0.0945513
-9.51823,1,0.52607,2,7,0,10.7189,0.207989,0.310358
-10.8064,0.798243,0.52607,2,3,0,11.2433,0.294861,0.505155
-9.85372,0.986087,0.52607,3,7,0,10.8977,0.151198,0.250049
-10.1406,0.964743,0.52607,3,7,0,10.7017,0.330235,0.108292
-9.67429,0.932126,0.52607,2,3,0,10.7191,0.479241,0.163789
-10.4854,0.90247,0.52607,3,9,0,10.5139,0.0623011,0.337061
-10.6826,0.773393,0.52607,1,3,0,12.8187,0.123551,0.169257
-10.5075,0.860804,0.52607,2,5,0,13.1365,0.467497,0.0531876
-11.6062,0.936026,0.52607,3,7,0,11.8383,0.21616,0.58798
-9.75313,0.771875,0.52607,2,5,0,13.957,0.20441,0.2147
-10.1659,0.991405,0.52607,2,7,0,10.5775,0.125287,0.22372
-9.57552,0.984559,0.52607,2,7,0,10.2456,0.304653,0.351153
-10.3123,0.771122,0.52607,2,3,0,11.3249,0.267908,0.12067
-9.89371,0.973241,0.52607,2,5,0,10.8648,0.184682,0.416827
-10.2435,0.9541,0.52607,2,3,0,10.4058,0.138141,0.200373
-10.9697,0.997067,0.52607,2,7,0,11.573,0.0434934,0.408422
-10.8101,0.755173,0.52607,2,7,0,13.9972,0.239003,0.102632
-9.57299,1,0.52607,2,3,0,10.5881,0.445359,0.167649
-10.2371,0.846928,0.52607,2,3,0,10.6834,0.325589,0.102861
-10.2274,0.999518,0.52607,3,7,0,11.0953,0.312286,0.108564
-9.42823,0.995381,0.52607,2,7,0,10.6285,0.346059,0.202904
-9.42526,0.981968,0.52607,2,5,0,9.59478,0.311896,0.305342
-9.8517,0.835186,0.52607,2,7,0,11.5048,0.128928,0.314797
-10.1235,0.944405,0.52607,3,7,0,10.5783,0.304436,0.119571
-9.82914,0.988025,0.52607,2,3,0,10.3274,0.406647,0.330545
-9.82914,0.706404,0.52607,1,1,0,10.4311,0.406647,0.330545
-9.89486,0.981137,0.52607,2,7,0,10.4004,0.488463,0.248184
-9.72194,0.999883,0.52607,2,7,0,10.1234,0.156379,0.288228
-9.95183,0.970168,0.52607,3,7,0,10.5773,0.116178,0.298382
-9.93386,1,0.52607,2,3,0,10.0353,0.116938,0.33459
-10.0101,0.982411,0.52607,3,7,0,10.1722,0.121163,0.260623
-9.72465,0.986373,0.52607,2,7,0,10.2793,0.460636,0.250286
-10.0052,0.987726,0.52607,3,15,0,10.0503,0.109684,0.295783
-9.7718,0.922229,0.52607,2,5,0,10.6895,0.250495,0.181043
-11.5134,0.820741,0.52607,2,3,0,11.629,0.458502,0.444962
-9.62945,1,0.52607,2,3,0,11.1834,0.225067,0.222026
-10.7913,0.779223,0.52607,2,3,0,12.0123,0.123601,0.160834
-9.53466,0.955998,0.52607,1,3,0,11.2729,0.206915,0.275861
-9.49419,0.954321,0.52607,2,7,0,11.2892,0.392501,0.175902
-9.51783,0.901835,0.52607,2,3,0,10.8469,0.241272,0.236841
-9.53312,0.94408,0.52607,2,3,0,10.1376,0.298362,0.343428
-9.80053,0.932523,0.52607,2,7,0,10.46,0.137477,0.321202
-10.6985,0.816065,0.52607,3,11,0,11.7102,0.484177,0.0430177
-10.9763,0.909208,0.52607,2,3,0,11.7076,0.494004,0.0322373
-11.7085,0.895875,0.52607,2,3,0,12.3805,0.50058,0.0154649
-11.5861,1,0.52607,2,3,0,11.7085,0.506624,0.0173045
-12.0169,0.902201,0.52607,2,3,0,12.1043,0.402639,0.0176243
-12.0169,0.690013,0.52607,2,3,0,13.7336,0.402639,0.0176243
-12.8909,0.385767,0.52607,3,11,0,17.185,0.754379,0.0633301
-12.6924,1,0.52607,2,3,0,13.4578,0.253049,0.0355714
-9.97638,0.886133,0.52607,2,7,0,13.6533,0.350123,0.39322
-9.51045,1,0.52607,2,7,0,9.90996,0.284232,0.207274
-9.39369,0.959815,0.52607,2,3,0,9.89369,0.342977,0.219975
-9.41187,0.940216,0.52607,2,3,0,10.0795,0.324422,0.216413
-9.79979,0.940521,0.52607,2,3,0,9.91835,0.246698,0.179466
-10.2489,0.846606,0.52607,2,3,0,11.6984,0.387664,0.399755
-10.6209,0.889536,0.52607,2,7,0,11.2013,0.316872,0.0825448
-11.1802,0.928758,0.52607,1,1,0,11.2228,0.262468,0.0763669
-10.1329,1,0.52607,2,3,0,11.1383,0.388396,0.0904807
-10.1566,0.997713,0.52607,3,7,0,10.2479,0.119107,0.420121
-10.5486,0.980981,0.52607,2,3,0,10.8308,0.0675506,0.403521
-13.0295,0.630903,0.52607,2,3,0,13.6954,0.0853867,0.663771
-12.3043,1,0.52607,3,7,0,13.5997,0.649022,0.0132939
-10.8325,0.994212,0.52607,2,7,0,12.7432,0.392935,0.050461
-11.1498,0.954381,0.52607,3,7,0,11.7735,0.0369388,0.415034
-11.8044,0.852396,0.52607,2,3,0,12.5438,0.0508867,0.155152
-11.3447,0.772935,0.52607,2,3,0,13.1064,0.292265,0.546553
-10.4328,0.967628,0.52607,2,7,0,12.646,0.120847,0.468296
-10.2043,1,0.52607,3,7,0,10.7041,0.566372,0.107988
-10.8403,0.978919,0.52607,3,7,0,12.4947,0.107519,0.509597
-9.68221,0.993519,0.52607,2,7,0,10.8287,0.296613,0.169496
-9.39043,0.997203,0.52607,2,7,0,9.66809,0.319597,0.284795
-9.66041,0.977905,0.52607,3,7,0,9.7605,0.176334,0.270742
-9.89403,0.992577,0.52607,3,11,0,9.93145,0.168938,0.409612
-9.68346,1,0.52607,3,7,0,10.0615,0.201092,0.231423
-9.62699,0.847239,0.52607,2,3,0,10.7738,0.39817,0.300925
-9.93011,0.955389,0.52607,2,7,0,10.7585,0.522132,0.193966
-10.1528,1,0.52607,3,7,0,10.1611,0.0980789,0.379441
-10.0124,0.959304,0.52607,2,3,0,10.4479,0.114805,0.274533
-9.38348,0.96855,0.52607,3,15,0,10.4081,0.303716,0.243247
-9.41937,0.996142,0.52607,3,7,0,9.47701,0.284823,0.236157
-9.92403,0.973373,0.52607,2,3,0,9.95536,0.26974,0.421769
-10.4001,0.935551,0.52607,2,7,0,10.7569,0.263079,0.116701
-10.1918,0.876929,0.52607,2,3,0,12.4252,0.257313,0.134478
-9.69762,0.90695,0.52607,1,3,0,10.9613,0.483926,0.158078
-9.58959,0.957011,0.52607,3,7,0,11.7131,0.338212,0.338114
-9.45913,0.891678,0.52607,3,15,0,10.2207,0.394324,0.252824
-9.50585,0.991567,0.52607,2,7,0,9.75007,0.215737,0.317546
-9.71858,0.900647,0.52607,3,7,0,10.336,0.242907,0.193263
-9.74817,0.973964,0.52607,2,5,0,10.3065,0.427376,0.122359
-11.4521,0.963229,0.52607,3,7,0,11.7318,0.112396,0.570326
-11.6463,0.993485,0.52607,3,15,0,13.8413,0.304008,0.560862
-10.9748,1,0.52607,3,9,0,11.9667,0.487434,0.0325819
-11.2405,0.951919,0.52607,2,3,0,11.3363,0.591062,0.0287657
-9.77764,0.894819,0.52607,3,7,0,12.0672,0.177913,0.388904
-9.61863,0.947898,0.52607,1,3,0,10.2543,0.197346,0.253086
-10.1416,0.939831,0.52607,2,5,0,11.0054,0.150437,0.443836
-9.38424,0.99631,0.52607,2,7,0,10.4638,0.33843,0.22735
-10.8931,0.953251,0.52607,3,7,0,11.4856,0.635136,0.0760262
-10.5602,0.975515,0.52607,2,3,0,11.1849,0.302629,0.0910401
-10.5311,0.973799,0.52607,2,7,0,12.0819,0.583036,0.0680829
-10.1848,0.962867,0.52607,2,3,0,10.8483,0.42158,0.0792255
-10.3533,1,0.52607,2,3,0,10.4789,0.47008,0.0618079
-9.8905,0.996116,0.52607,3,7,0,10.8318,0.477189,0.104393
-9.83176,0.950311,0.52607,2,3,0,10.22,0.514214,0.160192
-11.0911,0.916592,0.52607,2,7,0,11.7584,0.0743915,0.506299
-10.4268,0.809412,0.52607,2,7,0,12.7673,0.0921302,0.228907
-10.563,0.918671,0.52607,2,3,0,11.859,0.270831,0.493018
-10.5586,0.857955,0.52607,2,7,0,13.0082,0.0933706,0.459415
-9.95796,1,0.52607,2,3,0,10.5157,0.120136,0.280004
-9.69935,0.804432,0.52607,3,7,0,12.0273,0.230253,0.204704
-11.4376,0.927809,0.52607,2,7,0,11.6185,0.672054,0.0570433
-10.5404,0.991321,0.52607,2,7,0,11.6037,0.309105,0.0897583
-10.426,0.983647,0.52607,2,5,0,11.7638,0.199872,0.144201
-10.0547,1,0.52607,1,1,0,10.3998,0.211305,0.170314
-9.41448,0.983695,0.52607,1,3,0,10.4764,0.363756,0.206873
-9.54984,0.990883,0.52607,2,7,0,9.81639,0.221228,0.346462
-10.2178,0.919004,0.52607,2,3,0,10.3769,0.162829,0.460718
-9.81857,1,0.52607,2,3,0,10.2811,0.210901,0.409671
-9.44144,0.996046,0.52607,2,7,0,10.2278,0.399108,0.206354
-9.98044,0.883526,0.52607,1,3,0,10.1138,0.468776,0.289761
-10.6205,0.852476,0.52607,3,11,0,12.4962,0.0560901,0.369515
-10.5233,0.930518,0.52607,2,3,0,11.1752,0.0738711,0.248393
-11.0103,0.988304,0.52607,3,7,0,11.8436,0.0402134,0.269198
-11.3696,0.998182,0.52607,3,7,0,11.598,0.0255348,0.37039
-11.0509,0.988693,0.52607,2,3,0,11.5018,0.0378408,0.393895
-10.6462,0.958463,0.52607,1,3,0,11.5477,0.0575678,0.275184
-12.0176,0.936215,0.52607,2,3,0,12.4443,0.0189603,0.459198
-10.9735,0.997966,0.52607,3,7,0,11.854,0.552855,0.299757
-9.98563,0.989972,0.52607,3,11,0,12.1601,0.135946,0.40214
-11.1016,0.790581,0.52607,3,11,0,12.8073,0.499366,0.374797
-9.90389,1,0.52607,2,5,0,10.9927,0.324668,0.131122
-9.99936,1,0.52607,2,3,0,10.1742,0.542381,0.15121
-10.9549,0.98208,0.52607,3,7,0,11.2991,0.0400259,0.287963
-10.313,0.986957,0.52607,3,7,0,11.3311,0.54912,0.0737636
-9.42959,0.933793,0.52607,2,7,0,11.4396,0.247123,0.281873
-9.7405,0.921863,0.52607,1,3,0,10.0585,0.250111,0.185647
-9.56357,0.998922,0.52607,2,5,0,9.90093,0.213414,0.346894
-10.6673,0.896047,0.52607,2,3,0,10.8152,0.0648436,0.244601
-10.6181,1,0.52607,1,1,0,10.7065,0.0663923,0.249654
-9.64125,0.899415,0.52607,3,7,0,11.4528,0.379656,0.145625
-9.47597,0.995231,0.52607,2,7,0,10.0631,0.256438,0.330936
-9.57798,0.977064,0.52607,3,7,0,10.1911,0.190541,0.286105
-10.1409,0.98872,0.52607,2,7,0,10.4552,0.561069,0.15435
-9.92589,0.973386,0.52607,3,7,0,10.4611,0.276751,0.149469
-10.3849,0.717688,0.52607,2,3,0,12.369,0.403111,0.402064
-9.86255,0.998529,0.52607,2,7,0,11.0199,0.478634,0.255903
-11.8735,0.693451,0.52607,3,15,0,13.3245,0.692689,0.140622
-10.4972,0.504813,0.52607,2,3,0,13.892,0.305673,0.0935249
-9.47827,0.98819,0.52607,2,7,0,10.6497,0.290806,0.211672
-9.52254,0.957853,0.52607,1,3,0,9.87569,0.362552,0.306251
-9.74821,0.693198,0.52607,2,3,0,11.3138,0.256393,0.397106
-12.7021,0.625394,0.52607,2,3,0,13.4964,0.179642,0.656949
-10.6904,1,0.52607,2,3,0,12.2565,0.176567,0.517972
-9.70651,1,0.52607,3,7,0,11.0811,0.404881,0.130833
-10.4807,0.800934,0.52607,1,3,0,11.5183,0.211565,0.13453
-9.48562,1,0.52607,2,3,0,10.3842,0.41065,0.18409
-11.8101,0.936422,0.52607,3,7,0,12.3737,0.0465549,0.160501
-11.0354,1,0.52607,2,3,0,11.9696,0.0561302,0.466494
-10.5756,0.987077,0.52607,2,3,0,11.186,0.056452,0.332973
-9.96892,0.989955,0.52607,3,13,0,10.7268,0.116139,0.288338
-9.38703,0.973207,0.52607,3,11,0,10.3041,0.297217,0.245483
-9.56403,0.978298,0.52607,2,7,0,9.747,0.314175,0.180728
-9.99223,0.970354,0.52607,2,5,0,10.7755,0.110657,0.348594
-9.67668,0.989136,0.52607,2,5,0,10.5361,0.197358,0.374109
-10.8801,0.890928,0.52607,3,7,0,11.8546,0.0415322,0.356328
-11.9797,0.990827,0.52607,3,7,0,12.4415,0.0139749,0.288528
-10.7817,0.681741,0.52607,3,7,0,17.0982,0.603665,0.197915
-9.80857,0.898969,0.52607,2,3,0,11.3942,0.396345,0.118962
-10.4328,0.937372,0.52607,3,7,0,10.6349,0.374281,0.0745643
-10.202,0.995491,0.52607,2,3,0,10.6093,0.478094,0.0720554
-10.5563,0.643351,0.52607,2,7,0,14.4846,0.0757755,0.428698
-11.6696,0.985601,0.52607,3,15,0,11.9748,0.425188,0.0210596
-10.6616,0.970582,0.52607,2,3,0,11.9568,0.61127,0.0776742
-9.81894,0.995052,0.52607,2,7,0,10.9855,0.448632,0.111829
-9.4259,0.873515,0.52607,2,3,0,10.818,0.314312,0.2154
-9.91032,0.942776,0.52607,3,15,0,11.0303,0.465155,0.282612
-10.6602,0.938352,0.52607,2,7,0,12.1225,0.103256,0.484525
-9.94839,1,0.52607,2,3,0,10.6488,0.134302,0.390345
-9.91403,0.982251,0.52607,3,7,0,10.6852,0.25086,0.424343
-10.2406,0.947412,0.52607,2,3,0,10.4258,0.213625,0.15178
-10.4205,0.979075,0.52607,1,1,0,10.4943,0.213998,0.137608
-9.95299,0.974909,0.52607,3,7,0,11.0676,0.194571,0.192371
-9.6185,0.991001,0.52607,2,3,0,10.1178,0.246627,0.208154
-9.8399,0.973811,0.52607,2,5,0,10.4106,0.31907,0.140027
-11.0786,0.871304,0.52607,3,11,0,12.0637,0.592821,0.0351029
-10.8632,1,0.52607,2,3,0,11.2586,0.438536,0.0410085
-11.0313,0.968114,0.52607,3,11,0,12.9013,0.558841,0.296958
-9.61056,1,0.52607,2,3,0,10.7567,0.243997,0.211567
-10.3292,0.991451,0.52607,2,3,0,10.7171,0.586185,0.125474
-10.3293,1,0.52607,2,3,0,10.5173,0.338528,0.0920311
-10.2487,0.895305,0.52607,2,3,0,11.675,0.516197,0.0708206
-9.69526,0.705167,0.52607,3,7,0,12.0916,0.305388,0.163608
-10.1523,0.991844,0.52607,3,7,0,10.1822,0.201412,0.45951
-10.3525,0.955702,0.52607,3,7,0,10.8733,0.20132,0.149073
-10.005,0.99215,0.52607,3,11,0,10.7297,0.216328,0.440023
-9.52651,0.978608,0.52607,2,3,0,10.3255,0.328322,0.182216
-10.8023,0.87823,0.52607,2,7,0,11.4248,0.2711,0.0902027
-11.5543,0.927509,0.52607,1,1,0,11.5791,0.239625,0.070527
-11.6957,0.996211,0.52607,2,3,0,11.8988,0.227583,0.0700008
-10.9457,1,0.52607,1,1,0,11.6391,0.269342,0.0839797
-9.9976,1,0.52607,3,7,0,12.3108,0.119063,0.378641
-9.92999,1,0.52607,3,7,0,10.0871,0.47125,0.0984369
-10.4452,0.75341,0.52607,1,3,0,11.5529,0.26209,0.114159
-10.9173,0.979076,0.52607,2,7,0,11.2679,0.180413,0.122274
-10.1739,0.949179,0.52607,1,3,0,11.8108,0.338315,0.102875
-10.4972,0.982964,0.52607,2,7,0,11.9397,0.521408,0.0533495
-9.8527,0.995569,0.52607,2,3,0,10.5842,0.491331,0.114757
-9.65958,0.95956,0.52607,2,3,0,10.0497,0.330524,0.158186
-11.2783,0.797428,0.52607,2,3,0,11.7231,0.209546,0.0925045
-9.95246,0.94996,0.52607,2,7,0,11.5141,0.276187,0.423889
-11.5328,0.641252,0.52607,3,11,0,13.5647,0.327505,0.042901
-10.2242,1,0.52607,3,7,0,11.4439,0.481696,0.0703077
-9.72348,0.702582,0.52607,2,3,0,12.2507,0.329322,0.149816
-9.60723,0.940532,0.52607,2,3,0,10.031,0.463283,0.189012
-11.4653,0.404199,0.52607,2,7,0,13.6502,0.257691,0.0672291
-10.0384,0.982197,0.52607,3,15,0,11.5753,0.245453,0.44236
-11.99,0.72298,0.52607,2,3,0,12.2182,0.138424,0.0931913
-9.75782,0.897078,0.52607,1,3,0,13.1715,0.156745,0.269693
-10.136,0.94389,0.52607,2,5,0,10.6721,0.133783,0.431301
-9.48991,0.947949,0.52607,2,7,0,12.3818,0.347593,0.30793
-10.4203,0.781492,0.52607,2,5,0,11.3137,0.327139,0.0902949
-11.6827,0.93946,0.52607,2,7,0,12.0074,0.286249,0.0505709
-9.40724,0.983787,0.52607,3,15,0,11.7732,0.377767,0.239085
-9.46503,0.981055,0.52607,2,7,0,9.5643,0.347938,0.190368
-9.93156,0.940846,0.52607,2,3,0,10.0149,0.292705,0.141637
-10.2662,0.978892,0.52607,2,3,0,11.0006,0.18619,0.472501
-10.2279,0.979963,0.52607,2,7,0,10.7493,0.176634,0.173897
-9.89321,1,0.52607,3,7,0,10.2053,0.262219,0.159994
-9.80909,0.978285,0.52607,3,7,0,10.5936,0.164355,0.243054
-9.83168,0.984136,0.52607,2,3,0,10.2493,0.407556,0.330139
-9.84605,1,0.52607,2,3,0,9.94444,0.288364,0.152616
-9.86144,0.968211,0.52607,2,7,0,10.7502,0.127756,0.309579
-10.3916,0.772737,0.52607,2,3,0,11.8843,0.287082,0.470772
-11.2235,0.951659,0.52607,2,3,0,11.4823,0.229169,0.55868
-9.57883,0.994741,0.52607,2,7,0,12.1698,0.439281,0.160332
-9.49235,1,0.52607,2,3,0,9.57991,0.403533,0.178158
-10.0592,0.974753,0.52607,2,3,0,10.2489,0.478936,0.0846318
-10.0446,0.982888,0.52607,3,7,0,10.9934,0.104631,0.353365
-9.39758,0.966582,0.52607,3,7,0,10.4014,0.352148,0.216704
-10.7457,0.824276,0.52607,2,5,0,11.3643,0.545362,0.0422818
-11.1966,0.812004,0.52607,1,3,0,11.9019,0.660676,0.0732518
-10.7845,1,0.52607,2,3,0,11.2536,0.393895,0.052233
-10.6704,0.873578,0.52607,1,3,0,12.1917,0.621004,0.104234
-10.4533,1,0.52607,1,1,0,10.7627,0.599427,0.111585
-10.2439,0.939568,0.52607,1,3,0,10.9918,0.4328,0.0731387
-10.4075,0.943197,0.52607,2,3,0,10.6294,0.571944,0.0751944
-9.97334,0.868326,0.52607,3,7,0,11.2808,0.226403,0.170314
-9.49218,0.989281,0.52607,3,7,0,10.1503,0.421023,0.18979
-9.45951,0.995531,0.52607,2,3,0,9.53459,0.409618,0.204421
-9.95955,0.956513,0.52607,3,7,0,10.4839,0.4656,0.0946725
-9.68382,0.906652,0.52607,3,7,0,10.7271,0.160739,0.318005
-10.0082,0.937999,0.52607,2,3,0,10.1688,0.165138,0.429171
-11.8818,0.724343,0.52607,2,3,0,12.6958,0.0811179,0.587073
-11.5403,0.998505,0.52607,2,3,0,12.6605,0.0449797,0.183141
-11.4985,0.93389,0.52607,2,5,0,13.8861,0.116949,0.1229
-11.1554,1,0.52607,1,1,0,11.55,0.118923,0.139936
-9.5081,0.940096,0.52607,2,7,0,12.6506,0.229171,0.333756
-9.39587,0.999612,0.52607,3,7,0,9.52267,0.346552,0.218141
-10.2851,0.941334,0.52607,2,7,0,10.5352,0.239647,0.472948
-10.3981,0.95639,0.52607,2,7,0,11.4266,0.0963762,0.436405
-11.0358,0.941009,0.52607,3,11,0,13.0426,0.435116,0.0355578
-10.667,0.994357,0.52607,3,11,0,11.6911,0.28144,0.498664
-10.1043,1,0.52607,2,3,0,10.7023,0.315499,0.427665
-9.65673,0.997684,0.52607,3,11,0,10.7587,0.41743,0.288191
-9.73265,0.986713,0.52607,2,7,0,9.8036,0.195459,0.226274
-10.4211,0.839323,0.52607,1,3,0,11.7352,0.310244,0.463886
-9.372,0.984828,0.52607,2,7,0,10.6165,0.310928,0.250774
-9.5192,0.97728,0.52607,2,7,0,9.82523,0.265501,0.345997
-10.1015,0.866318,0.52607,2,3,0,11.3421,0.294489,0.125462
-10.1645,0.98552,0.52607,3,7,0,10.7389,0.565367,0.125458
-9.75361,0.989752,0.52607,3,7,0,10.2655,0.4423,0.121334
-11.2802,0.719041,0.52607,3,7,0,12.5412,0.0325793,0.254069
-11.9846,0.988163,0.52607,2,7,0,13.2518,0.0131436,0.339764
-11.032,0.988805,0.52607,2,3,0,12.1849,0.0386074,0.393938
-10.7402,0.969246,0.52607,3,7,0,11.368,0.0631429,0.433682
-9.50529,0.98527,0.52607,3,7,0,10.9471,0.418957,0.179274
-10.645,0.850037,0.52607,2,3,0,10.8685,0.538048,0.286964
-9.74284,0.809488,0.52607,2,3,0,11.5778,0.332671,0.146051
-9.46323,0.922879,0.52607,2,3,0,10.746,0.384788,0.186237
-10.7454,0.927263,0.52607,2,7,0,11.8743,0.627817,0.11522
-10.3461,1,0.52607,2,3,0,10.7103,0.584634,0.103118
-9.90128,0.940359,0.52607,2,3,0,10.7058,0.485853,0.104618
-9.80635,0.989717,0.52607,3,7,0,10.9231,0.352017,0.368267
-9.40347,0.996552,0.52607,2,7,0,9.94409,0.364119,0.213853
-10.9063,0.83587,0.52607,2,7,0,11.3857,0.0462351,0.406758
-10.4639,0.895559,0.52607,1,3,0,12.0678,0.0818069,0.241451
-10.8879,0.941882,0.52607,2,7,0,11.2079,0.0493837,0.252198
-11.2352,0.935185,0.52607,1,3,0,12.0318,0.0355259,0.426151
-10.5733,0.926917,0.52607,2,3,0,11.9967,0.0572311,0.311125
-9.97999,0.924536,0.52607,3,7,0,11.1671,0.539556,0.146187
-9.97999,0.555318,0.52607,1,1,0,11.0035,0.539556,0.146187
-10.507,0.958477,0.52607,2,5,0,11.0713,0.525014,0.0530748
-10.237,0.958193,0.52607,2,7,0,11.5335,0.572723,0.112202
-9.90924,0.952389,0.52607,2,7,0,12.0444,0.285549,0.415002
-9.90924,0.939841,0.52607,1,1,0,10.1345,0.285549,0.415002
-9.50019,0.947725,0.52607,3,15,0,10.6053,0.427221,0.213231
-9.56201,0.98517,0.52607,2,5,0,9.72484,0.193674,0.316667
-9.73519,0.961217,0.52607,2,3,0,9.86328,0.17902,0.24285
-9.49842,0.998866,0.52607,2,3,0,9.7529,0.215478,0.286903
-10.0793,0.80559,0.52607,1,3,0,11.4238,0.271629,0.137339
-9.48265,1,0.52607,2,3,0,10.0833,0.327162,0.192757
-10.4872,0.893542,0.52607,3,7,0,10.9981,0.556254,0.24129
-10.4872,0.672309,0.52607,2,3,0,11.474,0.556254,0.24129
-12.588,0.9064,0.52607,3,15,0,12.9139,0.00819614,0.264861
-12.4322,0.997783,0.52607,2,3,0,12.647,0.0100243,0.255273
-13.1284,0.992658,0.52607,2,7,0,13.2112,0.0056379,0.44413
-9.47978,0.910337,0.52607,3,7,0,13.2565,0.418085,0.220294
-10.8489,0.821735,0.52607,2,3,0,11.0475,0.50126,0.351743
-9.88471,1,0.52607,2,7,0,11.4221,0.518001,0.187118
-12.3852,0.338098,0.52607,1,1,0,12.4691,0.678873,0.216531
-12.7057,1,0.52607,3,7,0,13.9662,0.00766642,0.419768
-12.6362,1,0.52607,2,3,0,12.743,0.00797752,0.412416
-14.1309,0.681904,0.52607,2,7,0,14.9048,0.0151921,0.103949
-10.6419,0.392349,0.52607,3,11,1,14.2613,0.066698,0.244333
-10.0218,1,0.52607,2,3,0,10.6468,0.131774,0.405796
-10.7906,0.993028,0.52607,2,3,0,10.8113,0.0519042,0.262975
-9.53585,0.990929,0.52607,3,7,0,10.7991,0.262375,0.350847
-9.44321,0.990783,0.52607,3,7,0,9.61106,0.283172,0.319224
-9.45981,0.967406,0.52607,3,7,0,9.92895,0.293709,0.215289
-9.61199,0.990069,0.52607,2,7,0,9.79131,0.443323,0.15132
-9.67244,0.997651,0.52607,2,3,0,9.67268,0.467329,0.146316
-10.8648,0.965963,0.52607,3,7,0,11.7209,0.117043,0.518212
-10.0156,0.984944,0.52607,2,7,0,12.4297,0.455537,0.310193
-9.72727,1,0.52607,2,7,0,10.5216,0.151482,0.320563
-10.3012,0.977228,0.52607,3,7,0,10.3968,0.326379,0.0981658
-9.48341,0.993015,0.52607,2,7,0,10.6687,0.400342,0.180877
-10.5851,0.856968,0.52607,2,3,0,11.1156,0.613155,0.111506
-10.1357,0.999622,0.52607,2,7,0,10.6515,0.288668,0.125124
-11.0683,0.970137,0.52607,2,3,0,11.5666,0.318299,0.514681
-10.5247,0.883457,0.52607,2,7,0,13.9699,0.502601,0.050935
-10.6021,0.999553,0.52607,1,1,0,10.6049,0.50843,0.0469785
-10.3157,0.987194,0.52607,1,3,0,10.7754,0.455145,0.0654493
-10.3486,0.990099,0.52607,1,1,0,10.3827,0.440351,0.0652353
-9.76528,0.956719,0.52607,2,3,0,10.7197,0.472841,0.124747
-9.81555,0.949041,0.52607,2,7,0,10.9019,0.19673,0.405897
-9.52965,1,0.52607,3,7,0,9.84315,0.232721,0.241354
-9.55783,0.995282,0.52607,2,3,0,9.61603,0.293619,0.350881
-9.55783,0.774822,0.52607,1,3,0,11.1006,0.293619,0.350881
-9.65666,0.8681,0.52607,1,3,0,10.5667,0.265203,0.18975
-9.50551,0.998833,0.52607,2,5,0,9.81509,0.213884,0.312797
-11.3862,0.641481,0.52607,2,5,0,13.0305,0.609202,0.0271627
-10.4643,0.996452,0.52607,2,3,0,11.5358,0.40893,0.0642454
-10.1652,0.948806,0.52607,3,7,0,12.1956,0.370578,0.0930347
-9.85985,0.939366,0.52607,2,3,0,10.9219,0.495103,0.115166
