# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 1
# model = bernoulli_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 2
# data
#   file = bernoulli_2.data.R
# init = 2 (Default)
# random
#   seed = 2242482272
# output
#   file = bernoulli_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta1,theta2
# Adaptation terminated
# Step size = 0.401316
# Diagonal elements of inverse mass matrix:
# 1.72816, 2.17571
-9.40967,0.899387,0.401316,3,7,0,11.2667,0.261147,0.289239
-10.8102,0.676575,0.401316,2,5,0,12.1054,0.537785,0.0386924
-9.47436,0.995803,0.401316,2,7,0,11.3706,0.4169,0.216157
-10.5142,0.905897,0.401316,2,7,0,12.6006,0.593463,0.0792211
-11.7268,0.940576,0.401316,2,7,0,12.1786,0.682149,0.0424199
-11.3116,1,0.401316,1,1,0,11.7203,0.641235,0.0402898
-11.5015,0.999373,0.401316,2,3,0,11.7345,0.447316,0.0221422
-12.1051,1,0.401316,1,3,0,12.8712,0.53131,0.0101052
-9.65123,0.741142,0.401316,3,7,0,14.4451,0.181599,0.352215
-9.65123,0.802986,0.401316,2,3,0,10.7441,0.181599,0.352215
-9.88844,0.862728,0.401316,2,3,0,12.1881,0.312375,0.137609
-12.6142,0.919804,0.401316,2,3,0,12.9926,0.17929,0.652448
-10.3649,1,0.401316,2,3,0,12.3228,0.115362,0.207552
-12.609,0.800867,0.401316,2,3,0,13.0808,0.121338,0.0801598
-10.6046,0.708402,0.401316,1,3,0,12.6142,0.186908,0.138138
-10.0816,0.983584,0.401316,2,3,0,11.1263,0.135045,0.225694
-9.99403,0.889566,0.401316,2,3,0,11.5246,0.247122,0.436176
-9.69331,0.972765,0.401316,2,7,0,11.0476,0.485355,0.174901
-9.57449,0.918164,0.401316,2,7,0,10.4893,0.191795,0.285149
-11.1114,0.796096,0.401316,2,3,0,11.9221,0.319077,0.517456
-9.372,1,0.401316,2,3,0,11.1985,0.307147,0.254381
-9.69066,0.960406,0.401316,3,7,0,10.0858,0.163198,0.286891
-9.42187,0.985643,0.401316,2,7,0,10.0904,0.389734,0.227656
-10.6702,0.916078,0.401316,2,7,0,11.27,0.563859,0.0494113
-10.047,0.99502,0.401316,3,15,0,10.6365,0.120685,0.252326
-9.53935,0.9837,0.401316,3,7,0,10.3965,0.303424,0.190571
-9.63103,0.976791,0.401316,2,5,0,10.0082,0.182944,0.271205
-10.8362,0.780609,0.401316,2,3,0,11.3068,0.171482,0.131126
-10.4102,0.947019,0.401316,2,5,0,11.568,0.278622,0.109516
-9.54392,0.975825,0.401316,1,3,0,10.7652,0.260102,0.214804
-9.50462,1,0.401316,1,1,0,9.5526,0.264108,0.221954
-9.38026,0.944598,0.401316,2,3,0,10.0322,0.32105,0.276618
-11.3617,0.742961,0.401316,2,3,0,11.6493,0.341253,0.52289
-10.0843,1,0.401316,2,3,0,11.0368,0.187566,0.181641
-9.53497,1,0.401316,2,3,0,10.0747,0.243796,0.229518
-9.4773,0.97356,0.401316,3,11,0,9.90989,0.41722,0.198337
-12.5386,0.820544,0.401316,3,7,0,12.6262,0.597873,0.00741917
-15.3122,0.50863,0.401316,2,5,0,18.1576,0.427516,0.000612849
-14.6051,0.999418,0.401316,3,7,0,15.2997,0.629212,0.00107404
-12.3237,0.994415,0.401316,3,11,0,14.9058,0.0258132,0.165183
-12.7756,0.616425,0.401316,3,15,0,15.1953,0.204283,0.656753
-11.1066,1,0.401316,2,7,0,13.3553,0.548919,0.0286576
-11.7134,0.78476,0.401316,3,7,0,16.3977,0.0406595,0.516346
-11.5551,0.912074,0.401316,2,3,0,12.9235,0.0253308,0.425154
-11.3466,0.912487,0.401316,2,3,0,12.4323,0.0311737,0.249487
-10.1446,0.997418,0.401316,3,11,0,12.1303,0.442547,0.0789827
-10.1889,0.985916,0.401316,3,15,0,10.3262,0.122714,0.223262
-10.1839,0.890799,0.401316,1,3,0,11.2611,0.160454,0.455002
-10.6098,0.95335,0.401316,3,11,0,12.2208,0.357208,0.455646
-10.0686,1,0.401316,2,3,0,10.6707,0.160847,0.202821
-9.84943,0.998081,0.401316,3,15,0,10.0484,0.162744,0.236173
-10.0099,0.944535,0.401316,2,3,0,10.4808,0.206533,0.177927
-9.77689,0.989317,0.401316,2,5,0,10.1231,0.260192,0.174988
-10.7072,0.859187,0.401316,1,3,0,11.1536,0.277468,0.0926218
-9.45985,0.98334,0.401316,2,7,0,10.6937,0.275128,0.326156
-11.6765,0.758465,0.401316,2,3,0,11.8091,0.442823,0.469381
-11.4648,1,0.401316,2,7,0,12.2449,0.392247,0.0302262
-9.92614,0.934516,0.401316,2,7,0,11.7776,0.405424,0.104327
-9.45004,0.975068,0.401316,2,7,0,10.4921,0.244896,0.312366
-10.1803,0.859107,0.401316,2,7,0,11.2136,0.087567,0.316175
-10.2707,0.981863,0.401316,2,3,0,10.4068,0.0889652,0.266247
-10.2405,1,0.401316,1,1,0,10.298,0.0878983,0.278889
-9.68166,1,0.401316,3,15,0,10.3778,0.357183,0.344273
-9.79451,0.978002,0.401316,2,3,0,9.90194,0.293022,0.156436
-9.38412,1,0.401316,2,3,0,9.71075,0.354958,0.250399
-9.83061,0.900897,0.401316,2,7,0,10.2065,0.133307,0.304395
-9.6264,0.997785,0.401316,1,3,0,9.92919,0.176863,0.32805
-9.81021,0.943742,0.401316,2,7,0,10.1445,0.246467,0.178241
-9.53818,0.993292,0.401316,2,7,0,9.81825,0.251622,0.3513
-9.80224,0.948309,0.401316,2,7,0,11.3564,0.471187,0.253592
-9.78104,1,0.401316,3,7,0,9.90699,0.141101,0.312186
-11.1089,0.744499,0.401316,2,3,0,12.0316,0.255363,0.543325
-12.0266,0.65304,0.401316,3,15,0,14.0852,0.480081,0.455822
-11.6797,0.60992,0.401316,2,5,0,13.0171,0.414164,0.493327
-11.2534,1,0.401316,3,15,0,12.1359,0.416757,0.0317702
-11.5335,0.946579,0.401316,1,1,0,11.5892,0.382104,0.0303408
-12.1333,0.995852,0.401316,2,3,0,12.3232,0.665631,0.0191789
-10.3913,0.920024,0.401316,3,7,0,12.9753,0.345464,0.0858047
-10.446,1,0.401316,1,3,0,11.169,0.475484,0.055954
-10.446,0.573882,0.401316,2,3,0,13.0159,0.475484,0.055954
-10.1524,1,0.401316,2,3,0,10.4807,0.471177,0.0761708
-12.9259,0.975416,0.401316,2,5,0,14.3321,0.626784,0.00581022
-12.1374,0.907478,0.401316,3,7,0,13.3858,0.601681,0.0114506
-15.2829,0.566979,0.401316,2,3,0,15.5668,0.21969,0.0103144
-13.7125,0.985244,0.401316,3,7,0,15.2962,0.269583,0.0157977
-12.5714,1,0.401316,1,1,0,13.606,0.329952,0.0197314
-11.8631,1,0.401316,2,3,0,12.6974,0.347456,0.0295127
-13.1968,0.824647,0.401316,1,1,0,13.2092,0.259766,0.0248084
-12.1502,0.968959,0.401316,2,3,0,14.2528,0.461587,0.0112816
-11.7116,0.884629,0.401316,2,7,0,13.8214,0.696984,0.081262
-11.7116,0.635772,0.401316,1,1,0,12.9453,0.696984,0.081262
-12.8441,0.974994,0.401316,3,7,0,12.9705,0.319622,0.0175866
-11.7589,1,0.401316,2,3,0,12.8156,0.371634,0.0270311
-11.1939,0.990491,0.401316,3,7,0,12.0664,0.492585,0.0260439
-10.335,0.761806,0.401316,2,7,0,12.8015,0.274379,0.116315
-10.8547,0.941228,0.401316,1,1,0,10.8841,0.256395,0.0933358
-10.1928,1,0.401316,2,3,0,10.953,0.243271,0.140978
-9.76989,1,0.401316,1,1,0,10.1381,0.258076,0.177065
-11.4319,0.91076,0.401316,2,3,0,11.4838,0.255472,0.566307
-10.4959,1,0.401316,2,7,0,11.6343,0.439017,0.0571125
-10.5259,0.996175,0.401316,2,3,0,10.5897,0.425476,0.0577716
-9.99469,1,0.401316,3,7,0,10.5442,0.541141,0.13628
-9.878,0.786429,0.401316,2,3,0,11.2436,0.250002,0.168034
-10.524,0.933977,0.401316,3,7,0,11.6705,0.130598,0.486649
-9.80488,1,0.401316,3,7,0,10.5968,0.183306,0.223637
-10.4418,0.996285,0.401316,3,7,0,10.6557,0.0748183,0.398773
-12.5062,0.678471,0.401316,2,3,0,13.5731,0.0422836,0.592701
-14.3991,0.657418,0.401316,1,1,0,14.5437,0.0353541,0.697056
-13.742,1,0.401316,3,7,0,15.6598,0.775387,0.0255222
-10.0471,1,0.401316,3,7,0,14.0633,0.345559,0.110352
-10.758,0.904884,0.401316,2,3,0,11.267,0.259513,0.0970295
-16.4371,0.968898,0.401316,2,7,0,17.0064,0.119783,0.798713
-12.2315,1,0.401316,1,1,0,15.5984,0.141386,0.631546
-9.42761,0.988536,0.401316,2,7,0,13.5024,0.390674,0.209985
-16.2652,0.60148,0.401316,3,15,0,16.2989,0.429557,0.000233447
-17.1536,0.705439,0.401316,3,14,1,19.085,0.641708,9.08179e-05
-18.1776,0.900373,0.401316,3,7,0,18.1904,0.726161,8.30183e-05
-17.2313,1,0.401316,1,1,0,17.9929,0.65756,9.51274e-05
-15.7862,0.907814,0.401316,2,7,0,19.6023,0.443992,0.000342072
-14.7243,0.771208,0.401316,2,3,0,17.5804,0.629622,0.00095522
-13.0224,0.923214,0.401316,2,3,0,15.3332,0.427481,0.00584865
-12.7903,0.983408,0.401316,2,3,0,13.5062,0.630772,0.006864
-10.4073,0.94397,0.401316,2,7,0,14.3559,0.574144,0.0767956
-9.82548,0.960778,0.401316,3,11,0,10.6296,0.158762,0.246412
-9.39007,0.90169,0.401316,2,5,0,10.5213,0.362997,0.227626
-11.3101,0.361537,0.401316,2,3,0,12.6084,0.209912,0.0910247
-13.3605,0.648066,0.401316,1,3,0,13.8468,0.193959,0.0397881
-11.6404,0.714789,0.401316,1,3,0,13.2306,0.254093,0.0625143
-11.5309,0.989098,0.401316,3,11,0,12.5603,0.110133,0.124889
-10.4709,0.877324,0.401316,3,7,0,12.9922,0.601127,0.109555
-9.50541,0.944307,0.401316,2,7,0,11.5542,0.328855,0.323393
-11.5875,0.722793,0.401316,2,3,0,11.6592,0.476207,0.432997
-9.99788,1,0.401316,2,7,0,11.8057,0.368922,0.107019
-9.6642,0.987487,0.401316,3,7,0,10.1011,0.395649,0.138791
-10.0962,0.986197,0.401316,2,7,0,10.601,0.262097,0.446216
-9.8127,1,0.401316,2,7,0,10.1142,0.333699,0.137346
-9.60611,0.99499,0.401316,3,7,0,10.0689,0.180303,0.298636
-9.49088,0.949034,0.401316,3,7,0,10.6936,0.23929,0.248552
-9.81471,0.986956,0.401316,3,11,0,10.1801,0.446192,0.112386
-10.262,0.713258,0.401316,2,5,0,12.3512,0.172186,0.173437
-11.3244,0.879886,0.401316,3,11,0,12.1248,0.252964,0.0741339
-9.51252,0.998887,0.401316,2,7,0,11.3767,0.24683,0.233464
-11.8536,0.837339,0.401316,2,3,0,12.2236,0.197263,0.606919
-10.8995,1,0.401316,1,1,0,11.7941,0.17004,0.537006
-10.3425,0.996982,0.401316,2,7,0,11.5007,0.543154,0.0686429
-11.3764,0.849818,0.401316,3,9,0,11.5026,0.676157,0.0877251
-10.6148,1,0.401316,1,1,0,11.2903,0.615169,0.101277
-12.6174,0.471361,0.401316,1,1,0,12.77,0.722405,0.146188
-10.318,1,0.401316,2,3,0,12.8179,0.10027,0.233369
-10.4566,0.988453,0.401316,1,3,0,11.0769,0.0648091,0.348146
-11.6114,0.817358,0.401316,2,3,0,11.9156,0.0424854,0.509292
-9.98001,0.99155,0.401316,2,7,0,11.9543,0.200216,0.185304
-10.9443,0.836597,0.401316,2,5,0,11.4689,0.118185,0.153603
-11.1078,0.993045,0.401316,3,7,0,11.2802,0.129538,0.547323
-9.46059,0.991356,0.401316,2,7,0,12.1554,0.381402,0.269458
-9.60866,0.954723,0.401316,1,1,0,9.62142,0.393407,0.301255
-10.1341,0.72961,0.401316,3,11,0,11.8472,0.551769,0.103338
-10.0928,0.988401,0.401316,2,3,0,10.371,0.502714,0.0837379
-9.80468,0.995934,0.401316,3,15,0,10.169,0.310148,0.390306
-9.52863,0.517934,0.401316,2,3,0,11.893,0.410258,0.16701
-11.1553,0.956798,0.401316,3,7,0,12.1876,0.12288,0.549157
-9.90789,0.973512,0.401316,2,3,0,11.7326,0.32401,0.130978
-10.2067,0.961581,0.401316,1,1,0,10.2307,0.314578,0.10919
-9.9808,0.971615,0.401316,1,3,0,10.9244,0.511305,0.101088
-9.88508,0.997942,0.401316,2,3,0,10.175,0.438765,0.10382
-12.1856,0.607502,0.401316,2,5,0,13.1992,0.224739,0.0562365
-11.6649,1,0.401316,2,3,0,12.2659,0.259472,0.0598786
-9.56444,1,0.401316,2,3,0,11.2738,0.440792,0.167395
-9.76649,0.982761,0.401316,3,15,0,10.0599,0.144294,0.305884
-10.7229,0.665977,0.401316,3,15,0,14.9068,0.53734,0.296102
-10.5595,0.967266,0.401316,2,3,0,11.2736,0.581607,0.207549
-9.64037,1,0.401316,3,7,0,11.0031,0.187254,0.259876
-9.47779,0.948628,0.401316,2,7,0,11.5905,0.418787,0.212801
-9.39287,0.994209,0.401316,2,7,0,9.54402,0.355866,0.259329
-9.86835,0.838199,0.401316,2,3,0,10.7312,0.279688,0.411017
-9.75319,0.99508,0.401316,2,7,0,10.0996,0.352067,0.137842
-10.1611,0.96537,0.401316,2,7,0,10.473,0.250398,0.14021
-9.46671,0.989038,0.401316,1,3,0,10.4108,0.388148,0.185227
-9.68031,0.946157,0.401316,2,3,0,9.79396,0.445103,0.26074
-9.49064,1,0.401316,2,7,0,9.71564,0.268593,0.222655
-9.55543,0.982168,0.401316,2,3,0,9.75993,0.440412,0.223691
-9.55773,0.945972,0.401316,2,7,0,10.0614,0.202504,0.270598
-10.3647,0.822789,0.401316,2,3,0,10.8766,0.294257,0.465258
-11.3356,0.878491,0.401316,3,7,0,11.7746,0.0816777,0.54029
-10.9936,0.996026,0.401316,2,7,0,12.6507,0.647841,0.088497
-10.9583,1,0.401316,3,7,0,11.5202,0.0449241,0.41324
-10.0302,0.995808,0.401316,2,7,0,13.0652,0.136282,0.412685
-9.5303,1,0.401316,2,3,0,10.0142,0.209819,0.272486
-11.0206,0.735359,0.401316,2,5,0,12.0674,0.318788,0.0633098
-9.55738,1,0.401316,2,3,0,10.9074,0.399352,0.15874
-9.40174,0.92202,0.401316,2,7,0,10.1383,0.277821,0.253127
-10.0897,0.847992,0.401316,3,13,0,10.8523,0.475314,0.298288
-9.71693,1,0.401316,2,7,0,10.6233,0.15767,0.287259
-9.61462,0.661786,0.401316,2,3,0,13.1847,0.239734,0.213806
-9.49627,0.893628,0.401316,2,3,0,10.6322,0.248863,0.236869
-9.95407,0.930977,0.401316,2,3,0,10.1517,0.247644,0.160905
-9.68537,1,0.401316,2,7,0,10.3127,0.16029,0.315831
-10.3327,0.868265,0.401316,2,3,0,10.9501,0.0844125,0.262761
-10.7282,0.874977,0.401316,2,3,0,11.2411,0.0774604,0.462281
-10.1327,0.999584,0.401316,2,7,0,11.082,0.12916,0.426429
-10.5699,0.962835,0.401316,2,3,0,10.602,0.133247,0.493599
-12.3289,0.980086,0.401316,3,7,0,12.7074,0.0188023,0.50193
-11.8308,1,0.401316,3,7,0,12.2383,0.0183759,0.416685
-11.3428,0.949928,0.401316,1,3,0,12.4923,0.0297743,0.259301
-10.6765,0.998408,0.401316,2,5,0,12.0977,0.0614547,0.252662
-9.46807,0.925061,0.401316,3,15,0,13.2211,0.410502,0.229694
-10.4368,0.941273,0.401316,2,7,0,11.2583,0.156338,0.48681
-10.1809,0.997153,0.401316,3,7,0,10.8654,0.0872335,0.322585
-10.4619,0.9404,0.401316,2,3,0,10.7312,0.10771,0.461018
-10.6732,0.86145,0.401316,3,7,0,11.7458,0.0791139,0.215138
-11.9811,0.88098,0.401316,2,3,0,12.1786,0.0841473,0.118705
-10.9584,1,0.401316,2,3,0,12.0727,0.0720684,0.48651
-10.5345,1,0.401316,2,3,0,11.1098,0.0595022,0.313575
-11.2215,0.939296,0.401316,2,3,0,11.3189,0.0482243,0.473718
-12.1626,0.607649,0.401316,2,3,0,14.3761,0.0697243,0.599419
-11.7051,0.977639,0.401316,3,7,0,12.8671,0.165699,0.092786
-11.7735,0.994302,0.401316,1,1,0,12.0396,0.165282,0.0904235
-9.70636,1,0.401316,2,3,0,11.5483,0.162608,0.347168
-9.51659,0.9711,0.401316,2,7,0,10.0428,0.289385,0.202857
-10.4798,0.971653,0.401316,3,7,0,11.1468,0.42149,0.0609008
-9.84437,0.779916,0.401316,2,3,0,15.749,0.340764,0.380699
-9.4833,1,0.401316,2,7,0,9.90784,0.374533,0.284709
-9.4833,0.38675,0.401316,1,1,0,10.9527,0.374533,0.284709
-9.77463,0.889028,0.401316,3,15,0,10.4368,0.229867,0.403384
-9.93117,0.961581,0.401316,1,1,0,9.97802,0.225744,0.429179
-11.357,0.479796,0.401316,2,3,0,13.6643,0.128752,0.568373
-11.2503,0.913474,0.401316,2,7,0,13.0292,0.634192,0.0402576
-9.75188,0.936814,0.401316,2,5,0,12.1982,0.496192,0.185333
-9.39074,0.990972,0.401316,2,3,0,9.84743,0.365948,0.233811
-10.0737,0.852519,0.401316,1,3,0,10.4709,0.268337,0.139336
-9.93812,1,0.401316,2,3,0,10.1786,0.490251,0.254215
-9.7551,1,0.401316,1,1,0,9.97741,0.456978,0.262741
-9.74999,0.941739,0.401316,3,15,0,10.2043,0.189868,0.228037
-9.41602,0.999372,0.401316,2,7,0,9.793,0.34914,0.280087
-9.76981,0.91656,0.401316,2,5,0,10.239,0.499257,0.18641
-10.4338,0.79329,0.401316,2,7,0,11.2452,0.0744767,0.395229
-10.5385,0.958926,0.401316,2,3,0,10.8865,0.0692113,0.406546
-9.91308,1,0.401316,3,7,0,10.5448,0.13798,0.255563
-9.59763,0.922915,0.401316,2,7,0,11.2419,0.295405,0.359197
-10.1485,0.834656,0.401316,1,1,0,10.1785,0.343524,0.417945
-9.39237,1,0.401316,1,3,0,10.0128,0.289677,0.291657
-9.678,0.990171,0.401316,2,7,0,9.77191,0.470382,0.146989
-9.624,0.999373,0.401316,2,3,0,9.72065,0.406856,0.144343
-9.71987,0.998699,0.401316,2,3,0,9.82978,0.480977,0.142073
-11.523,0.935612,0.401316,3,15,0,11.9366,0.0268753,0.243762
-12.0695,0.950966,0.401316,3,7,0,12.259,0.0318145,0.168551
-10.2435,0.562662,0.401316,2,7,0,13.2001,0.148441,0.191883
-10.0271,0.996791,0.401316,3,7,0,11.028,0.180222,0.193231
-10.2262,0.985288,0.401316,2,7,0,10.2773,0.461639,0.33125
-12.1957,0.415892,0.401316,2,3,0,13.211,0.385446,0.544151
-9.76669,1,0.401316,1,1,0,11.3377,0.274031,0.396782
-12.3054,0.866523,0.401316,3,11,0,13.0607,0.406167,0.013274
-11.6945,1,0.401316,3,7,0,12.2846,0.616754,0.0201423
-11.4199,0.998386,0.401316,2,3,0,11.816,0.617134,0.0276652
-10.8882,0.993542,0.401316,3,7,0,11.8146,0.217413,0.534414
-11.658,0.778432,0.401316,1,1,0,11.9344,0.228806,0.588637
-11.8018,0.995395,0.401316,3,7,0,12.4796,0.0428896,0.16662
-11.2466,1,0.401316,1,1,0,11.7685,0.0511568,0.198542
-10.725,0.999915,0.401316,2,3,0,11.2929,0.0938663,0.483769
-9.98821,0.957084,0.401316,2,7,0,11.358,0.533838,0.118851
-11.183,0.721497,0.401316,2,5,0,11.8589,0.193133,0.103359
-9.40759,0.925454,0.401316,2,7,0,12.0634,0.271533,0.298314
-9.77524,0.955139,0.401316,2,7,0,10.0956,0.470426,0.248401
-11.0895,0.761542,0.401316,2,7,0,12.03,0.396693,0.467136
-11.0895,0.570377,0.401316,1,1,0,12.4891,0.396693,0.467136
-11.6364,0.859838,0.401316,3,15,0,12.1334,0.32045,0.0418441
-10.5975,0.997029,0.401316,3,7,0,11.9987,0.583579,0.0617411
-10.6163,0.970041,0.401316,3,15,0,12.6365,0.0580048,0.381188
-10.4289,0.768362,0.401316,3,7,0,12.5291,0.243381,0.123376
-9.70554,1,0.401316,2,3,0,10.4719,0.342347,0.147337
-9.62427,1,0.401316,1,1,0,9.71304,0.343408,0.158838
-9.92849,0.916734,0.401316,1,3,0,10.6189,0.21604,0.181488
-9.92849,0.825676,0.401316,1,3,0,11.0607,0.21604,0.181488
-9.4826,0.958498,0.401316,2,7,0,10.938,0.420885,0.211475
-9.70159,0.848086,0.401316,2,3,0,10.482,0.248986,0.192163
-10.1299,0.978192,0.401316,2,3,0,10.1332,0.230147,0.152872
-9.82756,0.974658,0.401316,1,3,0,11.8809,0.470228,0.112652
-9.79061,0.933236,0.401316,3,7,0,10.339,0.475379,0.244609
-9.79061,0.788217,0.401316,1,1,0,10.2285,0.475379,0.244609
-9.72275,0.946777,0.401316,2,3,0,10.123,0.226052,0.203687
-10.4365,0.909668,0.401316,2,3,0,11.9246,0.0984411,0.446185
-10.1952,1,0.401316,1,1,0,10.3951,0.100571,0.399052
-10.0301,0.903268,0.401316,2,7,0,11.521,0.314208,0.419338
-10.8897,0.817131,0.401316,3,7,0,11.2492,0.612645,0.0528854
-10.4808,0.920887,0.401316,2,3,0,11.4447,0.567056,0.0646543
-10.9988,0.96675,0.401316,2,3,0,11.2551,0.56319,0.0335123
-10.3247,0.915619,0.401316,2,3,0,11.5726,0.442948,0.066348
-10.3923,0.99069,0.401316,3,11,0,10.99,0.31184,0.460313
-9.91069,1,0.401316,1,1,0,10.3177,0.287918,0.414402
-10.5643,0.790006,0.401316,2,7,0,12.3956,0.562382,0.0561189
-12.1619,0.796237,0.401316,2,3,0,12.363,0.707789,0.0378196
-11.7541,0.737094,0.401316,2,3,0,13.9961,0.383834,0.0250196
-10.1928,1,0.401316,2,3,0,11.6928,0.554867,0.0942555
-10.4058,0.78462,0.401316,2,5,0,11.8906,0.181843,0.155276
-10.11,0.99753,0.401316,2,7,0,11.0007,0.0956257,0.307135
-12.4148,0.812085,0.401316,2,3,0,12.7045,0.031572,0.147108
-11.9633,0.91439,0.401316,3,11,0,13.8918,0.538323,0.0116709
-11.8557,1,0.401316,1,1,0,11.9689,0.531744,0.0129942
-11.5968,0.984989,0.401316,3,15,0,12.3618,0.0374598,0.194131
-11.3445,0.956721,0.401316,3,11,0,12.2928,0.462135,0.430197
-10.677,0.993086,0.401316,2,7,0,11.4663,0.163811,0.14514
-10.5455,0.98853,0.401316,2,5,0,12.7031,0.0719984,0.248811
-13.8459,0.381821,0.401316,3,9,0,15.201,0.591118,0.41833
-12.0189,0.305285,0.401316,3,7,0,16.067,0.700999,0.136742
-10.1877,1,0.401316,3,7,0,12.1569,0.0876242,0.347966
-10.8845,0.9722,0.401316,2,3,0,10.9682,0.0463374,0.401287
-12.879,0.924649,0.401316,2,7,0,13.4087,0.00595232,0.271552
-9.74156,0.959954,0.401316,3,7,0,12.8006,0.470398,0.239745
-10.0149,0.913412,0.401316,3,11,0,10.2935,0.184779,0.191488
-9.88398,0.998429,0.401316,2,7,0,10.37,0.252196,0.166185
-9.59137,0.996217,0.401316,2,5,0,10.0533,0.19542,0.342096
-9.80492,0.973504,0.401316,2,3,0,9.9006,0.158256,0.379193
-9.47634,0.989836,0.401316,2,7,0,10.4421,0.418323,0.211347
-10.0426,0.972361,0.401316,2,7,0,10.3897,0.119629,0.393706
-10.7345,0.906652,0.401316,2,3,0,10.8099,0.108643,0.17636
-12.3165,0.997119,0.401316,3,7,0,13.5289,0.0176753,0.492702
-11.1488,1,0.401316,2,3,0,12.2103,0.0343241,0.273066
-11.4651,0.928043,0.401316,2,3,0,11.7273,0.0438919,0.495088
-11.011,1,0.401316,2,3,0,11.5349,0.0383884,0.282179
-11.6801,0.94883,0.401316,2,7,0,12.2712,0.0225639,0.427943
-11.4434,0.9324,0.401316,2,3,0,12.2596,0.0288229,0.427942
-11.4325,0.999899,0.401316,2,3,0,11.7319,0.0294644,0.243905
-11.949,0.999375,0.401316,2,3,0,12.2075,0.0136778,0.319988
-9.63238,0.906118,0.401316,3,7,0,12.1228,0.470242,0.182652
-11.4203,0.745382,0.401316,3,7,0,11.591,0.0410843,0.480943
-10.7859,1,0.401316,3,7,0,11.4901,0.423477,0.422147
-10.7859,0.423078,0.401316,2,7,0,13.962,0.423477,0.422147
-9.52648,0.858732,0.401316,1,3,0,11.2751,0.285772,0.202648
-9.72673,0.970305,0.401316,2,7,0,10.7793,0.207544,0.39057
-9.90975,0.790144,0.401316,2,3,0,11.2788,0.164613,0.222926
-9.80847,0.9933,0.401316,3,11,0,10.0158,0.24343,0.40887
-9.54237,1,0.401316,2,3,0,9.81646,0.206738,0.32996
# 
#  Elapsed Time: 0 seconds (Warm-up)
#                0.02 seconds (Sampling)
#                0.02 seconds (Total)
# 
