# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 1
# model = bernoulli_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 3
# data
#   file = bernoulli_3.data.R
# init = 2 (Default)
# random
#   seed = 2242482272
# output
#   file = bernoulli_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta1,theta2
-10.1318,0.705823,0.486018,2,3,0,11.1251,0.252966,0.141473
-9.48369,0.964774,0.486018,2,7,0,10.0927,0.405117,0.182294
-10.9767,0.522787,0.486018,2,7,0,12.8963,0.334082,0.0602864
-11.5401,0.964639,0.486018,2,3,0,11.5511,0.671918,0.0467633
-9.58145,1,0.486018,2,7,0,11.2458,0.296328,0.185937
-10.094,0.992405,0.486018,2,7,0,10.1824,0.55029,0.112358
-10.0034,1,0.486018,1,1,0,10.1215,0.52604,0.106073
-12.0949,0.302123,0.486018,2,3,0,12.583,0.69139,0.168196
-9.64681,1,0.486018,1,1,0,10.8263,0.456181,0.147063
-9.67821,0.790865,0.486018,2,3,0,10.2469,0.406141,0.135018
-12.9964,0.921478,0.486018,3,7,0,13.2988,0.477308,0.00463402
-12.4374,0.998992,0.486018,3,7,0,13.3253,0.473856,0.00813203
-12.7904,0.998837,0.486018,1,3,0,13.0434,0.530224,0.00508155
-12.4592,0.856316,0.486018,2,3,0,13.0502,0.538364,0.007076
-11.1929,0.768032,0.486018,3,7,0,13.0968,0.498382,0.0258506
-10.7507,1,0.486018,3,7,0,11.3016,0.527873,0.0406626
-9.61406,0.9671,0.486018,3,7,0,10.8298,0.464721,0.192526
-9.61406,0.587252,0.486018,1,3,0,10.5156,0.464721,0.192526
-10.1928,0.98518,0.486018,3,7,0,10.4746,0.112099,0.418484
-9.69161,0.920441,0.486018,2,3,0,11.056,0.160856,0.295108
-9.56438,0.998809,0.486018,2,3,0,9.73363,0.191649,0.306239
-9.44525,0.998264,0.486018,2,3,0,9.63471,0.280957,0.320212
-9.36959,1,0.486018,2,7,0,9.45233,0.317314,0.251083
-9.49581,0.968896,0.486018,2,3,0,9.52693,0.283419,0.21142
-9.46043,1,0.486018,2,3,0,9.49361,0.392805,0.255608
-11.4,0.408966,0.486018,2,7,0,11.8662,0.468965,0.427539
-11.4,0.084719,0.486018,2,3,0,13.36,0.468965,0.427539
-10.6574,1,0.486018,2,3,0,11.185,0.178757,0.138712
-10.2011,0.989098,0.486018,1,3,0,12.049,0.092528,0.276327
-9.60369,0.876346,0.486018,2,3,0,10.9198,0.392776,0.149698
-9.83633,0.938801,0.486018,3,7,0,10.2208,0.503829,0.127394
-9.89449,0.997458,0.486018,2,3,0,10.0607,0.445419,0.102325
-11.2453,0.987167,0.486018,2,7,0,11.2887,0.497011,0.0245884
-11.1171,0.999873,0.486018,2,3,0,11.2574,0.493085,0.0280717
-11.0835,0.996511,0.486018,2,3,0,11.4181,0.486019,0.0293536
-11.9608,0.917829,0.486018,3,7,0,13.2986,0.0202806,0.460648
-12.3607,0.954784,0.486018,1,1,0,12.4026,0.0167155,0.491343
-13.5937,0.758794,0.486018,3,7,0,15.3635,0.777969,0.0389784
-11.0439,1,0.486018,1,1,0,12.4212,0.586353,0.0352358
-11.437,0.989167,0.486018,2,3,0,11.6454,0.448238,0.0234195
-10.0734,0.988298,0.486018,3,15,0,12.2731,0.553478,0.138545
-10.5438,0.67081,0.486018,3,7,0,11.4489,0.0755933,0.425672
-9.82437,0.987184,0.486018,3,11,0,11.4278,0.48932,0.119564
-9.61667,1,0.486018,2,3,0,9.86358,0.438729,0.148365
-9.67143,0.995321,0.486018,2,3,0,9.78274,0.420165,0.134994
-9.69937,0.98998,0.486018,2,3,0,9.72918,0.475713,0.144231
-9.92344,0.891342,0.486018,2,7,0,11.1369,0.230799,0.427852
-9.92344,0.343896,0.486018,2,3,0,11.4391,0.230799,0.427852
-9.66049,1,0.486018,1,1,0,9.88486,0.245695,0.381168
-10.0011,0.944337,0.486018,2,3,0,10.3407,0.169882,0.430098
-11.5566,0.897861,0.486018,3,7,0,12.1105,0.0446927,0.182298
-10.662,0.671442,0.486018,1,3,0,12.9337,0.143304,0.157864
-10.7509,0.959122,0.486018,2,3,0,11.3604,0.604977,0.190562
-10.2512,0.790317,0.486018,2,3,0,11.1499,0.53227,0.244834
-11.8727,0.0923457,0.486018,2,3,0,15.5599,0.238232,0.060641
-9.45601,0.250946,0.486018,3,11,0,11.5596,0.408759,0.217719
-9.49411,0.996198,0.486018,2,3,0,9.50771,0.424929,0.213768
-9.72971,0.71713,0.486018,2,3,0,10.3936,0.3845,0.131533
-11.3869,1,0.486018,2,3,0,13.1006,0.0746757,0.538347
-10.525,1,0.486018,2,3,0,11.2388,0.0918919,0.45203
-10.9401,0.823595,0.486018,2,3,0,12.5022,0.316411,0.505893
-9.82106,1,0.486018,2,3,0,10.7051,0.317251,0.389562
-10.3927,0.849047,0.486018,3,7,0,12.1151,0.511986,0.0592834
-12.3669,0.585487,0.486018,2,3,0,12.8093,0.294979,0.0309738
-10.3009,0.6558,0.486018,4,15,0,12.664,0.544095,0.0730415
-10.0117,0.60372,0.486018,2,3,0,11.5862,0.16985,0.203018
-10.5125,0.993687,0.486018,2,3,0,10.6854,0.143903,0.491471
-10.7279,0.994517,0.486018,3,7,0,11.3151,0.474893,0.0423632
-9.97012,0.735762,0.486018,3,13,0,13.0386,0.114244,0.351171
-9.60798,0.690751,0.486018,2,3,0,12.7498,0.200582,0.252398
-9.56706,0.999443,0.486018,2,3,0,9.63508,0.37959,0.303763
-9.58177,0.983233,0.486018,2,7,0,10.0111,0.450284,0.216145
-9.81866,0.954693,0.486018,1,3,0,10.0466,0.511719,0.162443
-9.65771,1,0.486018,2,3,0,9.8191,0.476621,0.174585
-10.3611,0.703676,0.486018,1,1,0,10.4315,0.57929,0.173886
-10.3611,0.0256276,0.486018,2,3,0,13.7128,0.57929,0.173886
-10.1877,1,0.486018,2,3,0,10.4802,0.314969,0.110451
-10.2523,1,0.486018,2,3,0,10.4605,0.561801,0.0900555
-11.1258,0.975621,0.486018,2,7,0,11.2531,0.423447,0.0344413
-9.9144,0.995895,0.486018,2,7,0,12.6322,0.47616,0.100952
-9.66199,0.992373,0.486018,2,7,0,10.1749,0.470568,0.153868
-9.66199,0.0139099,0.486018,2,3,0,11.7047,0.470568,0.153868
-10.0826,0.760632,0.486018,2,5,0,11.1079,0.113284,0.393483
-11.6071,0.842664,0.486018,3,7,0,12.3635,0.0408759,0.504519
-9.6819,1,0.486018,2,3,0,11.743,0.17897,0.361331
-9.63927,1,0.486018,1,1,0,9.68642,0.181844,0.347059
-10.5537,0.825495,0.486018,3,7,0,11.1822,0.197965,0.136115
-9.86787,0.886983,0.486018,1,3,0,11.0635,0.397184,0.112109
-9.86787,0.681321,0.486018,1,3,0,10.8794,0.397184,0.112109
-10.1203,0.90194,0.486018,2,3,0,10.4656,0.535983,0.0920273
-10.8465,0.808109,0.486018,3,7,0,11.0602,0.353667,0.0599226
-11.2163,0.970101,0.486018,2,3,0,11.3601,0.309008,0.0588667
-10.8934,0.902217,0.486018,4,15,0,11.5003,0.0442443,0.276232
-10.8283,1,0.486018,1,1,0,10.9298,0.0455296,0.289254
-10.2787,0.992227,0.486018,3,7,0,11.2172,0.375065,0.411994
-9.69301,1,0.486018,1,1,0,10.1192,0.342944,0.35527
-9.77084,0.703826,0.486018,2,7,0,10.6757,0.153976,0.270367
-9.59692,0.993377,0.486018,2,7,0,9.79256,0.287222,0.361506
-10.1259,0.93654,0.486018,3,7,0,10.1389,0.307308,0.433946
-9.52762,1,0.486018,2,3,0,10.183,0.34503,0.319741
-9.51823,0.938491,0.486018,3,7,0,10.5997,0.408189,0.169965
-9.51856,0.933541,0.486018,2,3,0,9.7996,0.270916,0.213609
-9.39592,0.998519,0.486018,1,3,0,9.59378,0.271067,0.274038
-9.39592,0.687032,0.486018,1,3,0,10.7143,0.271067,0.274038
-10.3957,0.876483,0.486018,3,9,0,11.558,0.086144,0.245001
-10.3297,1,0.486018,1,1,0,10.4439,0.0905234,0.248807
-12.6298,0.783346,0.486018,2,3,0,12.8428,0.218334,0.646376
-9.94826,0.949252,0.486018,3,7,0,14.4961,0.434373,0.322523
-10.5663,0.753681,0.486018,2,3,0,10.8054,0.109516,0.191082
-9.40034,0.554182,0.486018,2,3,0,11.2434,0.303103,0.232673
-9.40034,0.815202,0.486018,2,7,0,11.7188,0.303103,0.232673
-11.1741,0.597649,0.486018,2,3,0,12.47,0.059855,0.190658
-10.4015,0.845009,0.486018,2,3,0,11.3481,0.316099,0.459183
-10.4015,0.338246,0.486018,1,1,0,11.3821,0.316099,0.459183
-9.66132,1,0.486018,1,1,0,10.1937,0.290041,0.373671
-9.55434,0.984983,0.486018,2,7,0,9.7935,0.201036,0.328784
-12.2364,0.732074,0.486018,2,3,0,13.5082,0.164826,0.632586
-12.4116,0.924957,0.486018,3,7,0,13.316,0.263116,0.621454
-12.1137,0.709439,0.486018,3,7,0,14.9068,0.0542853,0.13424
-12.2526,0.984905,0.486018,1,1,0,12.4609,0.0550876,0.126873
-11.0334,1,0.486018,3,7,0,11.6859,0.0649845,0.196407
-12.2904,0.93323,0.486018,2,3,0,12.566,0.0495664,0.587038
-11.6979,1,0.486018,1,1,0,12.3615,0.0615953,0.552706
-10.2704,0.909837,0.486018,3,7,0,13.5537,0.490672,0.0669034
-10.2617,0.929804,0.486018,3,7,0,10.9042,0.0964316,0.250632
-12.168,0.874898,0.486018,3,7,0,12.3529,0.140588,0.627608
-9.6198,0.992239,0.486018,2,3,0,12.2328,0.191659,0.350697
-9.37093,0.980983,0.486018,3,7,0,9.77436,0.333217,0.244428
-9.55521,0.967272,0.486018,3,7,0,9.66946,0.352466,0.321578
-9.76442,0.905598,0.486018,1,1,0,9.83687,0.407299,0.319217
-11.81,0.888706,0.486018,3,7,0,12.1392,0.553509,0.0138405
-10.5648,0.964568,0.486018,3,7,0,13.173,0.451965,0.376916
-9.57874,0.978116,0.486018,2,3,0,10.8862,0.193429,0.331716
-11.7304,0.783394,0.486018,3,7,0,13.2952,0.0200125,0.412465
-11.3703,1,0.486018,2,3,0,11.8467,0.0249339,0.31002
-14.3655,0.843643,0.486018,2,3,0,15.0871,0.0018946,0.213835
-12.3831,0.390897,0.486018,3,11,0,14.5789,0.0114116,0.435136
-13.8918,0.883226,0.486018,2,3,0,14.047,0.00620294,0.155085
-11.1742,0.993545,0.486018,3,7,0,14.115,0.033556,0.396694
-10.0604,0.957505,0.486018,2,7,0,11.9721,0.356767,0.399581
-9.70635,1,0.486018,2,7,0,10.3038,0.330833,0.151497
-9.98667,0.985276,0.486018,2,3,0,10.0395,0.540385,0.152618
-9.92733,0.993599,0.486018,2,3,0,10.1606,0.357453,0.117114
-10.4539,0.999825,0.486018,3,7,0,10.5879,0.106177,0.206735
-10.6363,0.986578,0.486018,1,1,0,10.6963,0.0941804,0.199555
-13.4851,0.91098,0.486018,2,3,0,14.2491,0.0116184,0.571417
-15.0417,0.744451,0.486018,1,1,0,15.1055,0.0103413,0.669269
-10.624,0.955174,0.486018,2,3,0,15.2761,0.0615012,0.401139
-11.9382,0.571461,0.486018,2,3,0,14.0736,0.0588498,0.139003
-9.64034,0.993517,0.486018,3,7,0,12.0462,0.308078,0.170473
-9.99626,0.994338,0.486018,2,3,0,10.1164,0.538565,0.171367
-9.44575,0.915096,0.486018,2,5,0,10.5411,0.24053,0.275322
-10.2629,0.85111,0.486018,1,3,0,10.439,0.383398,0.4044
-10.7227,0.823399,0.486018,2,7,0,12.7867,0.433129,0.047357
-10.2362,0.888609,0.486018,3,7,0,15.1314,0.536507,0.235632
-9.60579,1,0.486018,2,3,0,10.0772,0.433875,0.255208
-12.0664,0.172062,0.486018,1,1,0,12.546,0.625636,0.281866
-12.0664,0.0241888,0.486018,2,3,0,18.4177,0.625636,0.281866
-9.40036,1,0.486018,1,1,0,10.7841,0.35034,0.215059
-9.93835,0.846061,0.486018,2,5,0,10.283,0.192625,0.195615
-10.1318,0.840096,0.486018,3,7,0,10.7943,0.104435,0.264039
-10.0469,0.848779,0.486018,3,7,0,10.6008,0.531885,0.206222
-10.1511,0.81152,0.486018,2,7,0,11.0636,0.457791,0.326044
-10.0274,0.869772,0.486018,2,7,0,10.4721,0.479803,0.283602
-10.1338,0.936816,0.486018,1,1,0,10.4746,0.481752,0.296779
-10.8538,0.79285,0.486018,3,11,0,12.6616,0.411317,0.0458307
-12.1114,0.679414,0.486018,1,3,0,12.6112,0.230824,0.0562413
-11.3127,0.790412,0.486018,3,7,0,12.1283,0.270573,0.0682573
-10.5322,0.986462,0.486018,3,7,0,11.1235,0.607966,0.117974
-10.5322,0.358256,0.486018,1,1,0,11.6492,0.607966,0.117974
-9.54194,0.901608,0.486018,2,7,0,11.6996,0.205261,0.327362
-9.46441,0.99923,0.486018,2,3,0,9.56642,0.2538,0.325355
-9.46441,0.874793,0.486018,1,3,0,10.2003,0.2538,0.325355
-9.50724,0.964752,0.486018,2,7,0,10.1445,0.416732,0.243176
-9.79045,0.925384,0.486018,2,7,0,10.1355,0.418905,0.117324
-9.43126,0.958645,0.486018,2,7,0,10.0957,0.246704,0.293905
-9.97533,0.956765,0.486018,2,7,0,10.368,0.538384,0.156041
-9.91601,1,0.486018,1,3,0,10.2647,0.489918,0.103456
-9.91601,0.313403,0.486018,1,3,0,12.2374,0.489918,0.103456
-11.3953,0.447974,0.486018,2,3,0,11.814,0.214372,0.0858337
-11.3279,1,0.486018,1,1,0,11.6723,0.220226,0.0862835
-10.3546,0.955278,0.486018,3,7,0,11.9295,0.266119,0.474113
-10.7336,0.938801,0.486018,2,7,0,11.8154,0.516125,0.0409885
-11.2418,0.873843,0.486018,2,3,0,11.496,0.627967,0.0380194
-11.2418,0.647143,0.486018,2,7,0,12.8262,0.627967,0.0380194
-12.319,0.656343,0.486018,1,1,0,12.5577,0.708235,0.029974
-13.666,0.790129,0.486018,1,3,0,14.4949,0.76225,0.0182858
-12.3809,0.889422,0.486018,2,3,0,13.5353,0.393599,0.0135645
-9.78976,0.998583,0.486018,2,7,0,12.3546,0.478922,0.122029
-9.78976,0.572199,0.486018,1,1,0,10.3757,0.478922,0.122029
-9.55958,0.79986,0.486018,2,5,0,11.3899,0.249874,0.218443
-9.46016,0.953499,0.486018,2,3,0,10.3137,0.404223,0.236987
-10.494,0.63094,0.486018,2,7,0,12.4219,0.337984,0.0822442
-10.8905,0.975057,0.486018,3,7,0,11.3716,0.631664,0.070293
-11.5574,0.802047,0.486018,2,7,0,12.2235,0.379937,0.0301581
-11.1565,1,0.486018,2,3,0,11.4813,0.441157,0.0311575
-11.1408,0.920672,0.486018,3,7,0,11.7233,0.644032,0.054696
-11.1291,0.960115,0.486018,2,3,0,11.5481,0.303893,0.0638541
-11.138,1,0.486018,3,7,0,12.3142,0.110871,0.145819
-12.9345,0.501102,0.486018,3,11,0,12.9929,0.634796,0.319441
-11.2874,0.70018,0.486018,2,3,0,12.2084,0.225469,0.0859154
-10.8393,1,0.486018,2,3,0,11.4227,0.549603,0.291373
-9.85187,1,0.486018,2,5,0,10.7557,0.128935,0.314132
-9.7304,0.923406,0.486018,2,7,0,10.9351,0.380121,0.132507
-9.46813,0.869829,0.486018,2,5,0,10.3683,0.389811,0.263031
-9.9782,0.659462,0.486018,2,7,0,12.1245,0.116994,0.365718
-9.67112,0.976821,0.486018,2,7,0,10.3316,0.175649,0.267474
-10.8858,0.958611,0.486018,2,7,0,13.0465,0.623403,0.171105
-10.8262,0.932392,0.486018,2,7,0,12.3096,0.630494,0.0803308
-10.4775,1,0.486018,1,3,0,10.9202,0.477498,0.0540914
-11.4251,0.787867,0.486018,2,5,0,12.0014,0.488385,0.0209211
-11.6021,0.923525,0.486018,2,3,0,11.8109,0.557988,0.0172954
-10.6524,0.999025,0.486018,2,7,0,12.8216,0.516354,0.0447038
-10.5846,0.98914,0.486018,3,7,0,11.7074,0.0654579,0.40566
-9.49193,0.934754,0.486018,2,3,0,11.1903,0.217718,0.30544
-10.0108,0.963725,0.486018,2,7,0,10.372,0.542459,0.16295
-10.4814,0.476023,0.486018,2,7,0,11.8615,0.0679065,0.278136
-10.9387,0.975511,0.486018,2,3,0,11.6521,0.640877,0.129654
-9.87651,1,0.486018,2,3,0,10.6421,0.245883,0.170427
-10.0681,0.968972,0.486018,2,3,0,10.161,0.425779,0.347107
-11.254,0.393114,0.486018,2,3,0,12.5721,0.0285214,0.300709
-12.3793,0.827668,0.486018,3,9,0,12.5568,0.717239,0.03397
-10.8333,0.892533,0.486018,2,7,0,13.489,0.631979,0.082355
-11.3259,0.831095,0.486018,1,1,0,11.7013,0.669696,0.0702134
-10.7479,1,0.486018,2,3,0,11.2675,0.599976,0.0572936
-10.1136,0.768501,0.486018,2,3,0,11.4454,0.369657,0.0972121
-10.3352,0.947703,0.486018,1,1,0,10.3889,0.340388,0.0910209
-10.6156,0.986239,0.486018,2,7,0,11.6348,0.488656,0.0465476
-11.605,0.872608,0.486018,3,7,0,12.1909,0.0312363,0.470192
-10.2347,0.817261,0.486018,2,7,0,13.5414,0.10015,0.248906
-11.5366,0.663059,0.486018,1,3,0,11.9146,0.0456442,0.182233
-10.9348,1,0.486018,2,3,0,11.703,0.078255,0.188235
-10.5689,0.998353,0.486018,3,15,0,11.5566,0.0687977,0.412875
-11.6836,0.988823,0.486018,2,3,0,11.8805,0.0194291,0.278914
-9.55306,0.619243,0.486018,2,3,0,13.3766,0.416662,0.160809
-11.5642,0.380163,0.486018,1,1,0,11.5871,0.663962,0.172424
-12.1283,0.74331,0.486018,1,1,0,13.4272,0.701034,0.149378
-9.66052,1,0.486018,1,1,0,10.922,0.466927,0.150369
-9.60092,0.874652,0.486018,2,7,0,10.3195,0.181284,0.302306
-9.73957,0.955915,0.486018,3,15,0,10.1127,0.290024,0.164727
-9.37606,1,0.486018,2,3,0,9.70075,0.346948,0.247383
-9.49454,0.684676,0.486018,2,3,0,10.436,0.35089,0.181703
-9.44523,1,0.486018,2,7,0,9.52274,0.314164,0.31205
-10.0829,0.876343,0.486018,2,3,0,10.1151,0.128123,0.233923
-10.8564,0.754834,0.486018,1,3,0,11.1173,0.0652318,0.215635
-9.6115,1,0.486018,2,7,0,10.7141,0.184837,0.336792
-9.47389,0.9994,0.486018,2,3,0,9.62875,0.255164,0.329828
-13.1287,0.349247,0.486018,2,3,0,13.308,0.0491165,0.097912
-9.48351,1,0.486018,2,3,0,12.5162,0.394735,0.26354
-10.3111,0.727281,0.486018,3,11,0,10.467,0.0872859,0.399045
-10.2021,0.962948,0.486018,2,3,0,10.6039,0.090337,0.283914
-9.70353,0.942611,0.486018,3,7,0,11.0453,0.210906,0.386306
-11.1171,0.64168,0.486018,2,7,0,11.2744,0.138772,0.131337
-11.3737,0.976704,0.486018,2,3,0,12.9887,0.581613,0.294802
-9.60398,1,0.486018,2,3,0,11.0558,0.308504,0.176173
-9.99114,0.954692,0.486018,2,7,0,11.1445,0.477189,0.0917067
-10.5089,0.549698,0.486018,2,7,0,12.4269,0.0665863,0.387562
-10.1281,1,0.486018,2,3,0,10.5702,0.0965996,0.289852
-10.9337,0.976749,0.486018,2,3,0,10.9977,0.0430411,0.272231
-10.5906,0.948488,0.486018,3,7,0,11.7194,0.506833,0.0475323
-10.5906,0.315297,0.486018,1,1,0,11.766,0.506833,0.0475323
-9.98558,0.755183,0.486018,2,3,0,11.1597,0.473688,0.0920971
-9.85478,0.897355,0.486018,2,3,0,10.2448,0.466913,0.108011
-10.8885,0.714111,0.486018,2,3,0,11.5764,0.621921,0.0595326
-10.8885,0.206902,0.486018,1,3,0,13.6789,0.621921,0.0595326
-9.8192,1,0.486018,2,3,0,10.9445,0.323452,0.140568
-13.2842,0.589152,0.486018,2,7,0,14.377,0.155016,0.0528408
-13.8246,0.97236,0.486018,2,3,0,14.2655,0.163588,0.0404533
-13.4485,0.993863,0.486018,3,7,0,14.3502,0.775651,0.0568579
-11.14,1,0.486018,1,3,0,12.8451,0.592419,0.032561
-10.8021,0.99915,0.486018,3,7,0,11.2948,0.547491,0.0398913
-10.0392,0.996772,0.486018,3,7,0,10.9698,0.523149,0.0975573
-10.2583,0.938838,0.486018,2,3,0,10.4246,0.44414,0.0705254
-9.65528,0.987328,0.486018,2,3,0,10.3686,0.383755,0.142484
-9.78238,0.852719,0.486018,3,7,0,10.9826,0.482502,0.125339
-10.631,0.94393,0.486018,3,7,0,10.8892,0.0541304,0.306693
-10.6348,1,0.486018,2,3,0,11.4377,0.57544,0.229491
-10.1243,1,0.486018,2,7,0,10.6348,0.130588,0.224005
-9.43929,0.974959,0.486018,2,7,0,10.6419,0.294858,0.221276
-9.61745,0.987857,0.486018,2,3,0,9.62784,0.458631,0.216472
-10.0149,0.936495,0.486018,3,7,0,11.4741,0.49414,0.0910977
-10.0149,0.352635,0.486018,1,3,0,11.9939,0.49414,0.0910977
-11.3761,0.258118,0.486018,3,7,0,16.393,0.493955,0.021716
-11.9812,0.423168,0.486018,2,3,0,13.5495,0.371488,0.0225638
-10.0323,0.907284,0.486018,2,7,0,12.8731,0.30894,0.125382
-9.5892,0.966896,0.486018,2,3,0,10.0885,0.42474,0.152377
-9.43156,0.988104,0.486018,2,7,0,9.6605,0.315673,0.306365
-10.2875,0.88134,0.486018,2,7,0,10.9602,0.549378,0.222309
-9.47942,0.916556,0.486018,2,5,0,11.3099,0.225595,0.276901
-9.64737,0.983021,0.486018,2,3,0,9.66109,0.270219,0.375922
-10.0769,0.964145,0.486018,2,3,0,10.0863,0.281027,0.438337
-9.59038,0.993234,0.486018,2,3,0,10.1704,0.189342,0.331671
-10.0077,0.912045,0.486018,2,3,0,10.3328,0.343993,0.400882
-9.6376,0.865316,0.486018,1,3,0,10.5359,0.172897,0.295721
-9.73414,0.962591,0.486018,2,3,0,10.1361,0.150415,0.306348
-11.7842,0.587153,0.486018,2,7,0,14.3124,0.0280238,0.2038
-10.4826,0.418513,0.486018,3,7,0,12.3519,0.11438,0.195135
-9.65945,1,0.486018,2,3,0,10.3676,0.194374,0.367203
-9.3726,0.994501,0.486018,2,3,0,9.73184,0.329209,0.241086
-9.8782,0.818776,0.486018,2,3,0,10.075,0.204513,0.195349
-10.1129,0.994967,0.486018,3,7,0,11.2521,0.553133,0.172608
-10.3287,0.180002,0.486018,2,3,0,12.9607,0.159688,0.175219
-10.9388,0.67204,0.486018,2,5,0,13.1579,0.418635,0.0413552
-10.4226,0.998791,0.486018,3,7,0,10.9401,0.567517,0.070731
-11.2921,0.770515,0.486018,2,3,0,11.5371,0.377986,0.0377298
-9.80807,1,0.486018,2,7,0,11.2699,0.492899,0.219059
-9.93741,0.953674,0.486018,2,7,0,10.2647,0.531807,0.162737
-9.69454,1,0.486018,2,3,0,9.87856,0.458513,0.135261
-9.89391,0.91895,0.486018,2,3,0,10.1185,0.321427,0.133398
-9.89391,0.225464,0.486018,1,1,0,12.4483,0.321427,0.133398
-9.43378,0.89944,0.486018,2,3,0,10.6676,0.384914,0.251381
-9.43378,0.584581,0.486018,2,7,0,11.017,0.384914,0.251381
-10.7117,0.903279,0.486018,2,7,0,10.872,0.554922,0.0452924
-9.76726,0.948164,0.486018,2,7,0,12.6687,0.281197,0.394947
-9.63599,0.930596,0.486018,2,7,0,10.6115,0.439734,0.143721
-9.51657,0.93033,0.486018,2,3,0,9.82216,0.307644,0.193381
-10.5073,0.948295,0.486018,2,3,0,12.3266,0.0841972,0.436488
-9.44175,0.953065,0.486018,2,7,0,10.3841,0.397677,0.203756
-9.44436,0.99904,0.486018,1,1,0,9.45106,0.400029,0.204333
-9.47016,0.972169,0.486018,2,5,0,9.59193,0.240976,0.322188
-9.50733,0.999085,0.486018,2,3,0,9.5094,0.222414,0.327876
-10.0194,0.919176,0.486018,2,3,0,10.4936,0.291712,0.427446
-10.1208,0.322297,0.486018,2,7,0,11.8319,0.0944001,0.307746
-10.0099,1,0.486018,2,3,0,10.2423,0.112915,0.367495
-10.2414,0.8987,0.486018,2,7,0,12.5503,0.253492,0.132326
-10.9166,0.96488,0.486018,2,3,0,12.9702,0.625436,0.0597387
-10.5327,0.986124,0.486018,2,3,0,10.9726,0.588993,0.0722327
-10.141,1,0.486018,1,1,0,10.4245,0.517728,0.0817925
-10.141,0.0814697,0.486018,2,3,0,14.2112,0.517728,0.0817925
-10.8822,0.667963,0.486018,1,1,0,10.9613,0.639035,0.0928335
-9.69895,0.938623,0.486018,3,9,0,10.9271,0.360019,0.34546
-9.88061,0.831053,0.486018,2,3,0,10.8056,0.172154,0.408667
-9.8758,0.911116,0.486018,2,3,0,10.9453,0.309169,0.401199
-9.7239,0.947033,0.486018,2,7,0,10.764,0.427525,0.126037
-9.7239,0.109569,0.486018,2,3,0,13.0989,0.427525,0.126037
-9.4239,0.950865,0.486018,2,5,0,9.98717,0.251306,0.277006
-9.6664,0.980579,0.486018,2,7,0,9.69066,0.164816,0.318425
-9.66173,0.958068,0.486018,2,7,0,10.1531,0.275091,0.183435
-9.93348,0.962246,0.486018,2,3,0,9.97392,0.520812,0.198414
-9.70086,0.65693,0.486018,2,3,0,11.1987,0.212589,0.217676
-9.6342,0.940826,0.486018,1,3,0,10.2546,0.330057,0.351655
-9.90249,0.947302,0.486018,2,7,0,10.0554,0.257394,0.161421
-10.1631,1,0.486018,2,3,0,11.1352,0.313726,0.112787
-10.8763,0.949142,0.486018,1,3,0,11.4986,0.16626,0.131307
-9.56255,0.996682,0.486018,2,3,0,10.8973,0.24469,0.221661
-9.56255,1.81265e-21,0.486018,1,1,0,14.4478,0.24469,0.221661
-10.0316,0.923244,0.486018,2,7,0,11.0729,0.226873,0.443505
-10.1922,0.963602,0.486018,2,7,0,10.6029,0.357177,0.414542
-10.1922,0.326171,0.486018,1,1,0,11.2876,0.357177,0.414542
-9.56467,0.811814,0.486018,2,7,0,10.6936,0.264672,0.207122
-9.7913,0.973136,0.486018,2,5,0,10.0703,0.484129,0.124151
-11.2815,0.812507,0.486018,2,3,0,11.2861,0.348898,0.0449559
-9.45622,0.987078,0.486018,3,7,0,11.2921,0.293106,0.21675
-10.2116,0.952784,0.486018,2,7,0,10.5769,0.0872607,0.362035
-9.56757,0.951273,0.486018,2,7,0,11.6216,0.228056,0.234505
-11.3606,0.777658,0.486018,3,7,0,12.1533,0.0253732,0.304911
-11.0915,0.999263,0.486018,2,3,0,11.4898,0.03292,0.31959
-12.5572,0.72902,0.486018,2,3,0,13.3764,0.0721766,0.628515
-11.0139,1,0.486018,2,3,0,12.5653,0.130826,0.539164
-10.2734,1,0.486018,1,1,0,10.8869,0.150456,0.463539
-9.57445,1,0.486018,2,3,0,10.2846,0.198339,0.337067
-9.64159,0.917997,0.486018,2,5,0,10.2901,0.447133,0.144455
-10.0304,0.975813,0.486018,1,3,0,10.2963,0.516437,0.095614
-9.74049,1,0.486018,2,3,0,10.0867,0.450732,0.12419
-9.99411,0.926577,0.486018,2,3,0,10.0522,0.541743,0.144681
-10.3884,0.787377,0.486018,2,3,0,10.6335,0.584449,0.166746
-10.7267,0.854703,0.486018,1,3,0,11.3749,0.626384,0.11073
